model,dataset,method,applicable,risk,coverage,utility,native_utility,token_multiplier,source_path,csv_data_row_1based,raw_record_binding
Gemini 3.1 Flash-Lite,TAT-QA,PCG-MAS,True,9.132443588655429,82.39387396736566,88.69259960189679,85.15124329925601,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,140,NOT_RETAINED
Gemini 3.1 Flash-Lite,2Wiki,NoCert,True,16.41086858602299,93.32098688354408,87.63900514267058,82.09837920153039,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,141,NOT_RETAINED
Gemini 3.1 Flash-Lite,2Wiki,MiniCheck,True,13.314200779587896,86.40761479286618,87.1335349504349,85.15896691428404,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,142,NOT_RETAINED
Gemini 3.1 Flash-Lite,2Wiki,AlignScore,True,12.825142909675085,85.85545382481396,87.30336212308138,83.22121808750803,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,143,NOT_RETAINED
Gemini 3.1 Flash-Lite,2Wiki,QAFactEval,True,13.564861731185216,84.62064174577198,88.03131155771896,84.41741914443678,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,144,NOT_RETAINED
Gemini 3.1 Flash-Lite,2Wiki,CMVO,True,10.87794835704236,84.10093368609961,89.78293831814892,84.73969245578908,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,145,NOT_RETAINED
Gemini 3.1 Flash-Lite,2Wiki,SignalMatchedFusion,True,10.645891161230468,86.0210584302779,88.78982290152172,84.7499960345649,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,146,NOT_RETAINED
Gemini 3.1 Flash-Lite,2Wiki,PCG-MAS,True,8.900408062285276,82.73279060483428,88.68042492688444,85.84983855707576,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,147,NOT_RETAINED
Gemini 3.1 Flash-Lite,Mind2Web,NoCert,True,18.324870026618704,94.30694270979829,87.4083983697172,82.69907666968939,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,148,NOT_RETAINED
Gemini 3.1 Flash-Lite,Mind2Web,MiniCheck,False,,,,,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,149,NOT_RETAINED
Gemini 3.1 Flash-Lite,Mind2Web,AlignScore,False,,,,,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,150,NOT_RETAINED
Gemini 3.1 Flash-Lite,Mind2Web,QAFactEval,False,,,,,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,151,NOT_RETAINED
Gemini 3.1 Flash-Lite,Mind2Web,CMVO,True,12.579776787624903,85.66427387448601,86.58192255795166,82.01344409344942,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,152,NOT_RETAINED
Gemini 3.1 Flash-Lite,Mind2Web,SignalMatchedFusion,True,12.129320314730261,82.04374508885417,87.74006482327678,83.19710182347586,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,153,NOT_RETAINED
Gemini 3.1 Flash-Lite,Mind2Web,PCG-MAS,True,8.956146132987431,82.40200719092995,89.69079241812778,84.62304145872638,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,154,NOT_RETAINED
Gemini 3.1 Flash-Lite,BFCL V1,NoCert,True,18.19909358287434,94.56722993486838,85.40823493714481,83.72494865422144,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,155,NOT_RETAINED
Gemini 3.1 Flash-Lite,BFCL V1,MiniCheck,False,,,,,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,156,NOT_RETAINED
Gemini 3.1 Flash-Lite,BFCL V1,AlignScore,False,,,,,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,157,NOT_RETAINED
Gemini 3.1 Flash-Lite,BFCL V1,QAFactEval,False,,,,,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,158,NOT_RETAINED
Gemini 3.1 Flash-Lite,BFCL V1,CMVO,True,13.0537955775037,82.91388332627487,86.56897716153921,83.59210580680227,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,159,NOT_RETAINED
Gemini 3.1 Flash-Lite,BFCL V1,SignalMatchedFusion,True,11.6139168827077,85.16219536845347,88.737370096449,84.38094388347545,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,160,NOT_RETAINED
Gemini 3.1 Flash-Lite,BFCL V1,PCG-MAS,True,8.324476203394402,80.94862989780961,87.65956091005164,85.89005328591581,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,161,NOT_RETAINED
Gemini 3.1 Flash-Lite,AgentDojo,NoCert,True,18.96652416363488,94.47622499693587,85.81942976433335,81.76323277214992,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,162,NOT_RETAINED
Gemini 3.1 Flash-Lite,AgentDojo,MiniCheck,False,,,,,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,163,NOT_RETAINED
Gemini 3.1 Flash-Lite,AgentDojo,AlignScore,False,,,,,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,164,NOT_RETAINED
Gemini 3.1 Flash-Lite,AgentDojo,QAFactEval,False,,,,,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,165,NOT_RETAINED
Gemini 3.1 Flash-Lite,AgentDojo,CMVO,True,14.428737184095612,84.55490112380413,87.40395018283955,84.1197115215097,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,166,NOT_RETAINED
Gemini 3.1 Flash-Lite,AgentDojo,SignalMatchedFusion,True,12.982757689457683,81.5431874443981,86.5941641337644,85.10316890495535,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,167,NOT_RETAINED
Gemini 3.1 Flash-Lite,AgentDojo,PCG-MAS,True,10.591601654967631,80.4703296354445,88.73499252449918,85.23489917882658,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,168,NOT_RETAINED
Llama 4 Scout,FEVER,NoCert,True,15.06244691602346,93.26149379906663,87.14630860468316,84.12908898939125,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,169,NOT_RETAINED
Llama 4 Scout,FEVER,MiniCheck,True,11.177337076164969,87.92844637085884,88.45785986057027,86.41272755364203,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,170,NOT_RETAINED
Llama 4 Scout,FEVER,AlignScore,True,10.80548194149815,87.3116616741725,89.23743541811862,84.45191263808707,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,171,NOT_RETAINED
Llama 4 Scout,FEVER,QAFactEval,True,11.365652712119697,87.52414943153666,86.96540910947479,83.53641221937141,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,172,NOT_RETAINED
Llama 4 Scout,FEVER,CMVO,True,9.342980651624105,86.62357242646966,87.49202420369511,87.14284260545175,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,173,NOT_RETAINED
Llama 4 Scout,FEVER,SignalMatchedFusion,True,8.697474970917954,86.6236270221294,86.50842260037217,84.57683173676757,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,174,NOT_RETAINED
Llama 4 Scout,FEVER,PCG-MAS,True,7.616796984334575,82.55576874383937,90.16543942612749,86.44504260674671,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,175,NOT_RETAINED
Llama 4 Scout,HotpotQA,NoCert,True,18.174170922731776,92.04382391515395,84.24747670361334,82.37093941891764,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,176,NOT_RETAINED
Llama 4 Scout,HotpotQA,MiniCheck,True,13.507322983188436,87.14425935735754,87.66181180405941,85.70646556887876,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,177,NOT_RETAINED
Llama 4 Scout,HotpotQA,AlignScore,True,13.111949587054957,84.44892809617403,87.90165911640146,83.09773521056269,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,178,NOT_RETAINED
Llama 4 Scout,HotpotQA,QAFactEval,True,14.195533454785231,87.92162203963049,86.51121007832789,82.95946336615548,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,179,NOT_RETAINED
Llama 4 Scout,HotpotQA,CMVO,True,12.965742205411066,84.94484228702808,87.22565852950541,85.47839916173915,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,180,NOT_RETAINED
Llama 4 Scout,HotpotQA,SignalMatchedFusion,True,11.65342645341776,85.12384489118183,88.3887900714646,87.65192078119964,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,181,NOT_RETAINED
Llama 4 Scout,HotpotQA,PCG-MAS,True,9.637054033169566,82.97408338029278,86.96960485260347,88.1579652231945,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,182,NOT_RETAINED
Llama 4 Scout,PubMedQA,NoCert,True,14.109116173797528,94.12711403797746,88.81242300154162,84.01663187639127,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,183,NOT_RETAINED
Llama 4 Scout,PubMedQA,MiniCheck,True,10.788818067310254,87.84090513418752,86.12756595856771,84.10462488997612,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,184,NOT_RETAINED
Llama 4 Scout,PubMedQA,AlignScore,True,9.216902212859194,85.91676743292763,88.45951525765484,84.0920080541355,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,185,NOT_RETAINED
Llama 4 Scout,PubMedQA,QAFactEval,True,10.642167635917726,87.5737744247393,88.29136285374587,84.8438782127565,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,186,NOT_RETAINED
Llama 4 Scout,PubMedQA,CMVO,True,8.279802665143638,84.83347078826232,89.21396420635566,86.1965063528172,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,187,NOT_RETAINED
Llama 4 Scout,PubMedQA,SignalMatchedFusion,True,8.113685448796739,83.42911529032055,89.2733480838919,84.89727245807018,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,188,NOT_RETAINED
Llama 4 Scout,PubMedQA,PCG-MAS,True,6.539589166496871,82.49896531251296,89.97531250333934,84.70841971813944,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,189,NOT_RETAINED
Llama 4 Scout,TAT-QA,NoCert,True,17.473717802085854,93.92007683273906,87.44920302406797,83.37555016852238,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,190,NOT_RETAINED
Llama 4 Scout,TAT-QA,MiniCheck,True,12.607894392943635,87.09115909548194,86.47231561830678,84.85135807185301,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,191,NOT_RETAINED
Llama 4 Scout,TAT-QA,AlignScore,True,12.764275044887183,85.9766726393113,87.82007016109904,83.18846272159658,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,192,NOT_RETAINED
Llama 4 Scout,TAT-QA,QAFactEval,True,13.301182004831817,87.19737806037361,87.55329130934598,85.29917837406222,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,193,NOT_RETAINED
Llama 4 Scout,TAT-QA,CMVO,True,11.62872444488747,83.31311893451061,87.51567359181918,84.48133767361834,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,194,NOT_RETAINED
Llama 4 Scout,TAT-QA,SignalMatchedFusion,True,11.508464650825292,84.1823098140453,87.73769274168457,84.48623916648859,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,195,NOT_RETAINED
Llama 4 Scout,TAT-QA,PCG-MAS,True,9.520153654497657,81.27321130350185,88.9813110136322,86.80047677669937,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,196,NOT_RETAINED
Llama 4 Scout,2Wiki,NoCert,True,17.759369872602946,92.12706775126523,85.65317532958044,83.1944866183436,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,197,NOT_RETAINED
Llama 4 Scout,2Wiki,MiniCheck,True,13.710650037441853,89.27090678831789,88.41966886905914,85.18938368103414,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,198,NOT_RETAINED
Llama 4 Scout,2Wiki,AlignScore,True,12.913363517571929,86.45170269656609,87.08240300270619,85.12153816081121,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,199,NOT_RETAINED
Llama 4 Scout,2Wiki,QAFactEval,True,14.170635927055912,88.90709230182019,87.13511780233642,84.69782247689514,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,200,NOT_RETAINED
Llama 4 Scout,2Wiki,CMVO,True,12.257087913665156,83.80774194434676,89.88403281334504,85.69906134744734,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,201,NOT_RETAINED
Llama 4 Scout,2Wiki,SignalMatchedFusion,True,11.517199858242048,81.98662105289046,88.25605715354548,83.88015278038384,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,202,NOT_RETAINED
Llama 4 Scout,2Wiki,PCG-MAS,True,10.257259121673128,83.69107334379575,89.80200156933458,85.50691015820503,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,203,NOT_RETAINED
Llama 4 Scout,Mind2Web,NoCert,True,18.20232059733089,93.02066605795122,84.99948677167819,83.81669076257558,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,204,NOT_RETAINED
Llama 4 Scout,Mind2Web,MiniCheck,False,,,,,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,205,NOT_RETAINED
Llama 4 Scout,Mind2Web,AlignScore,False,,,,,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,206,NOT_RETAINED
Llama 4 Scout,Mind2Web,QAFactEval,False,,,,,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,207,NOT_RETAINED
Llama 4 Scout,Mind2Web,CMVO,True,13.700164561449345,84.8466809314765,87.5218610806262,84.89714820755127,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,208,NOT_RETAINED
Llama 4 Scout,Mind2Web,SignalMatchedFusion,True,12.211209660072928,81.75665968817663,87.37218892190808,83.4086585692989,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,209,NOT_RETAINED
Llama 4 Scout,Mind2Web,PCG-MAS,True,9.853067029223903,83.35678263939958,90.13431481995944,83.30370261828344,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,210,NOT_RETAINED
Llama 4 Scout,BFCL V1,NoCert,True,18.810442126387798,92.09791138425288,84.22762524418121,84.30300704572575,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,211,NOT_RETAINED
Llama 4 Scout,BFCL V1,MiniCheck,False,,,,,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,212,NOT_RETAINED
Llama 4 Scout,BFCL V1,AlignScore,False,,,,,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,213,NOT_RETAINED
Llama 4 Scout,BFCL V1,QAFactEval,False,,,,,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,214,NOT_RETAINED
Llama 4 Scout,BFCL V1,CMVO,True,13.069081150951739,82.53877309402783,88.56026036615788,85.65471275853628,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,215,NOT_RETAINED
Llama 4 Scout,BFCL V1,SignalMatchedFusion,True,12.371771271049948,82.09046690828218,90.85777287147128,86.31292802669108,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,216,NOT_RETAINED
Llama 4 Scout,BFCL V1,PCG-MAS,True,10.100358571960076,82.51156999002964,90.19179405982423,83.96345374883441,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,217,NOT_RETAINED
Llama 4 Scout,AgentDojo,NoCert,True,19.89691269296564,93.43845655517485,84.51810085395593,81.42499469492375,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,218,NOT_RETAINED
Llama 4 Scout,AgentDojo,MiniCheck,False,,,,,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,219,NOT_RETAINED
Llama 4 Scout,AgentDojo,AlignScore,False,,,,,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,220,NOT_RETAINED
Llama 4 Scout,AgentDojo,QAFactEval,False,,,,,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,221,NOT_RETAINED
Llama 4 Scout,AgentDojo,CMVO,True,15.099786499380906,86.00300447345509,86.97968258630108,85.31904672279163,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,222,NOT_RETAINED
Llama 4 Scout,AgentDojo,SignalMatchedFusion,True,13.585695045055376,81.6972359075957,86.03942292632487,84.69250347190527,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,223,NOT_RETAINED
Llama 4 Scout,AgentDojo,PCG-MAS,True,10.92775152530038,82.93951501498695,88.09686781040054,84.38950234086343,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,224,NOT_RETAINED
Nemotron 3 120B-A12B,FEVER,NoCert,True,13.534909995441776,96.23308739806589,87.91058057674019,82.99587858430829,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,225,NOT_RETAINED
Nemotron 3 120B-A12B,FEVER,MiniCheck,True,9.353183522561974,89.75032152277062,88.63312962549831,87.7404716380526,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,226,NOT_RETAINED
Nemotron 3 120B-A12B,FEVER,AlignScore,True,8.742315879081477,88.36946641302717,90.09910848687444,86.32141031340015,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,227,NOT_RETAINED
Nemotron 3 120B-A12B,FEVER,QAFactEval,True,9.39813219000843,87.21257338363763,86.96764139833327,86.66371391976283,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,228,NOT_RETAINED
Nemotron 3 120B-A12B,FEVER,CMVO,True,7.938227554136006,85.74024011973565,88.74383162760347,84.97815204616204,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,229,NOT_RETAINED
Nemotron 3 120B-A12B,FEVER,SignalMatchedFusion,True,6.5623578283929636,86.97307421347367,89.7615558304567,84.76452022344391,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,230,NOT_RETAINED
Nemotron 3 120B-A12B,FEVER,PCG-MAS,True,5.1588714387254795,81.77363874049956,90.21550008106848,88.22901241798618,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,231,NOT_RETAINED
Nemotron 3 120B-A12B,HotpotQA,NoCert,True,17.838268675413318,94.79741304242054,86.18567783277354,81.95828496643612,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,232,NOT_RETAINED
Nemotron 3 120B-A12B,HotpotQA,MiniCheck,True,14.540152511359405,88.70227647565369,88.66973590964741,85.01783926322223,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,233,NOT_RETAINED
Nemotron 3 120B-A12B,HotpotQA,AlignScore,True,13.15405507538823,86.54202414710306,88.06610065935429,84.53494462849166,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,234,NOT_RETAINED
Nemotron 3 120B-A12B,HotpotQA,QAFactEval,True,15.084496806711304,89.0516476758758,87.36639492384609,84.56084262563269,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,235,NOT_RETAINED
Nemotron 3 120B-A12B,HotpotQA,CMVO,True,12.66607620361242,84.29864875523332,86.964726463201,85.3481621178264,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,236,NOT_RETAINED
Nemotron 3 120B-A12B,HotpotQA,SignalMatchedFusion,True,11.96361548662637,82.57343673230463,88.17821071142097,86.72762711761739,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,237,NOT_RETAINED
Nemotron 3 120B-A12B,HotpotQA,PCG-MAS,True,9.375986880704634,85.17542899648838,88.24601088437922,86.37193115854024,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,238,NOT_RETAINED
Nemotron 3 120B-A12B,PubMedQA,NoCert,True,12.769979923822904,91.09972876294542,85.8273709092034,85.04676399189496,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,239,NOT_RETAINED
Nemotron 3 120B-A12B,PubMedQA,MiniCheck,True,9.066065676463921,87.70552849284326,88.79357830783651,86.35666697705534,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,240,NOT_RETAINED
Nemotron 3 120B-A12B,PubMedQA,AlignScore,True,8.505685846778249,85.41382334298618,92.23787841589302,85.89159260442867,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,241,NOT_RETAINED
Nemotron 3 120B-A12B,PubMedQA,QAFactEval,True,8.562203592199959,87.10213168541645,87.6712640478995,86.56337459889654,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,242,NOT_RETAINED
Nemotron 3 120B-A12B,PubMedQA,CMVO,True,7.011157404494262,84.4154510794873,90.77928660722195,86.74199693552215,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,243,NOT_RETAINED
Nemotron 3 120B-A12B,PubMedQA,SignalMatchedFusion,True,6.17500010835283,85.20113117466109,88.92450470249378,85.03499380110026,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,244,NOT_RETAINED
Nemotron 3 120B-A12B,PubMedQA,PCG-MAS,True,4.713149439634595,82.54837954807175,90.49804214948477,85.87835814448083,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,245,NOT_RETAINED
Nemotron 3 120B-A12B,TAT-QA,NoCert,True,16.509639764357512,93.68947483611962,83.53559531890906,86.10630317609056,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,246,NOT_RETAINED
Nemotron 3 120B-A12B,TAT-QA,MiniCheck,True,12.740969214916323,86.02624472141883,87.36866082249027,83.64414758891384,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,247,NOT_RETAINED
Nemotron 3 120B-A12B,TAT-QA,AlignScore,True,12.0901370912457,86.10918795913794,87.7288118125405,86.75424712699916,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,248,NOT_RETAINED
Nemotron 3 120B-A12B,TAT-QA,QAFactEval,True,12.923268606141097,86.12325713032008,86.94265474179804,83.36437467898702,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,249,NOT_RETAINED
Nemotron 3 120B-A12B,TAT-QA,CMVO,True,11.223535991858938,83.94353968110714,87.09917192551053,84.49861252811044,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,250,NOT_RETAINED
Nemotron 3 120B-A12B,TAT-QA,SignalMatchedFusion,True,10.550974132896034,81.89198270301559,87.90304115151588,84.90649675213409,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,251,NOT_RETAINED
Nemotron 3 120B-A12B,TAT-QA,PCG-MAS,True,8.915565977606233,83.39673939538004,90.01735764763392,86.13735044889614,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,252,NOT_RETAINED
Nemotron 3 120B-A12B,2Wiki,NoCert,True,16.59181999253598,94.14589509345195,85.48466267144545,81.39222951758268,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,253,NOT_RETAINED
Nemotron 3 120B-A12B,2Wiki,MiniCheck,True,12.848785800410795,87.76068974934365,88.53838180715826,83.15405684776577,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,254,NOT_RETAINED
Nemotron 3 120B-A12B,2Wiki,AlignScore,True,12.024103554354156,85.75775991498563,89.17412558456931,83.50210780453659,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,255,NOT_RETAINED
Nemotron 3 120B-A12B,2Wiki,QAFactEval,True,12.91154214814788,87.50484255230107,88.47071734981927,84.82687720708718,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,256,NOT_RETAINED
Nemotron 3 120B-A12B,2Wiki,CMVO,True,11.48258307896231,84.07219009788521,86.71671991111738,87.08593247314226,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,257,NOT_RETAINED
Nemotron 3 120B-A12B,2Wiki,SignalMatchedFusion,True,10.335641325192578,84.71527327805146,90.0538881174539,83.30653759535619,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,258,NOT_RETAINED
Nemotron 3 120B-A12B,2Wiki,PCG-MAS,True,8.957274576299874,81.98839553124058,87.50711178233699,84.7433626799573,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,259,NOT_RETAINED
Nemotron 3 120B-A12B,Mind2Web,NoCert,True,18.68904189163684,90.12226127314482,85.27461445799221,83.71473065834614,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,260,NOT_RETAINED
Nemotron 3 120B-A12B,Mind2Web,MiniCheck,False,,,,,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,261,NOT_RETAINED
Nemotron 3 120B-A12B,Mind2Web,AlignScore,False,,,,,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,262,NOT_RETAINED
Nemotron 3 120B-A12B,Mind2Web,QAFactEval,False,,,,,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,263,NOT_RETAINED
Nemotron 3 120B-A12B,Mind2Web,CMVO,True,13.50802569052489,82.79189507958665,88.1066556425101,84.37748946573723,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,264,NOT_RETAINED
Nemotron 3 120B-A12B,Mind2Web,SignalMatchedFusion,True,13.157903418263446,82.12232872889246,88.34960709387626,84.98782098501609,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,265,NOT_RETAINED
Nemotron 3 120B-A12B,Mind2Web,PCG-MAS,True,10.130706510818847,81.87594653067436,89.94891615807177,84.74461548940376,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,266,NOT_RETAINED
Nemotron 3 120B-A12B,BFCL V1,NoCert,True,17.455527675493332,93.1201846159394,87.47003069872099,81.92335081118487,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,267,NOT_RETAINED
Nemotron 3 120B-A12B,BFCL V1,MiniCheck,False,,,,,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,268,NOT_RETAINED
Nemotron 3 120B-A12B,BFCL V1,AlignScore,False,,,,,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,269,NOT_RETAINED
Nemotron 3 120B-A12B,BFCL V1,QAFactEval,False,,,,,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,270,NOT_RETAINED
Nemotron 3 120B-A12B,BFCL V1,CMVO,True,11.810399812506047,85.42014713520463,86.08026976208737,85.58032144419704,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,271,NOT_RETAINED
Nemotron 3 120B-A12B,BFCL V1,SignalMatchedFusion,True,10.966150500572962,83.0404395517221,88.73514407150114,85.26707270614789,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,272,NOT_RETAINED
Nemotron 3 120B-A12B,BFCL V1,PCG-MAS,True,7.862605732757389,81.32284694243184,89.14706097338514,86.75721067971583,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,273,NOT_RETAINED
Nemotron 3 120B-A12B,AgentDojo,NoCert,True,19.65716864510705,91.74517725660763,83.39894627401932,81.9539007301015,1.0,14_artifacts/manuscript_stack/data/cell_metrics.csv,274,NOT_RETAINED
Nemotron 3 120B-A12B,AgentDojo,MiniCheck,False,,,,,1.12,14_artifacts/manuscript_stack/data/cell_metrics.csv,275,NOT_RETAINED
Nemotron 3 120B-A12B,AgentDojo,AlignScore,False,,,,,1.16,14_artifacts/manuscript_stack/data/cell_metrics.csv,276,NOT_RETAINED
Nemotron 3 120B-A12B,AgentDojo,QAFactEval,False,,,,,1.21,14_artifacts/manuscript_stack/data/cell_metrics.csv,277,NOT_RETAINED
Nemotron 3 120B-A12B,AgentDojo,CMVO,True,14.966474567656597,82.82884220954112,86.52253311019828,82.89518029164114,1.3,14_artifacts/manuscript_stack/data/cell_metrics.csv,278,NOT_RETAINED
Nemotron 3 120B-A12B,AgentDojo,SignalMatchedFusion,True,13.7826420592028,82.07384106026942,87.44785711749714,86.33473011651182,1.39,14_artifacts/manuscript_stack/data/cell_metrics.csv,279,NOT_RETAINED
Nemotron 3 120B-A12B,AgentDojo,PCG-MAS,True,11.219946244974299,81.91239035380032,86.94887991921524,85.31152491662522,1.56,14_artifacts/manuscript_stack/data/cell_metrics.csv,280,NOT_RETAINED
