source_path,data_row_1based,field,stored_value,source_sha256,manuscript_artifact_binding,raw_observation_binding
14_artifacts/manuscript_stack/data/ablation_samples.csv,2859,risk_increase_pp,5.425406600192071,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2860,risk_increase_pp,3.7580491059452132,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2861,risk_increase_pp,3.373156149281879,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2862,risk_increase_pp,4.83525980229105,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2863,risk_increase_pp,3.999170218379604,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2864,risk_increase_pp,4.587542668336606,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2865,risk_increase_pp,4.650476888346218,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2866,risk_increase_pp,4.814659636517694,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2867,risk_increase_pp,5.085746946749465,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2868,risk_increase_pp,6.205112494672255,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2869,risk_increase_pp,3.5623362576783135,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2870,risk_increase_pp,5.552015984176925,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2871,risk_increase_pp,4.130449541476164,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2872,risk_increase_pp,4.612730954234766,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2873,risk_increase_pp,3.6667500146199647,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2874,risk_increase_pp,4.056875999699426,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2875,risk_increase_pp,4.413764703408238,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2876,risk_increase_pp,4.604566929376245,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2877,risk_increase_pp,4.94548266544421,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2878,risk_increase_pp,4.230841981114578,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2879,risk_increase_pp,4.169340006535812,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2880,risk_increase_pp,6.330168411402434,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2881,risk_increase_pp,1.7299281702797868,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2882,risk_increase_pp,3.1221942570964725,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2883,risk_increase_pp,0.7730169589918237,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2884,risk_increase_pp,2.684203061887051,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2885,risk_increase_pp,1.5276214821475649,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2886,risk_increase_pp,2.753092485506446,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2887,risk_increase_pp,2.121252253596281,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2888,risk_increase_pp,2.7094905787363617,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2889,risk_increase_pp,2.687571859060495,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2890,risk_increase_pp,1.4918031755107517,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2891,risk_increase_pp,3.4818859659533814,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2892,risk_increase_pp,1.8024057948298522,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2893,risk_increase_pp,1.5462989251022885,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2894,risk_increase_pp,0.4471913205495399,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2895,risk_increase_pp,2.4395740927222955,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2896,risk_increase_pp,2.200454589481297,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2897,risk_increase_pp,2.5582729942189513,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2898,risk_increase_pp,2.724678666997802,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2899,risk_increase_pp,2.8872331248467002,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2900,risk_increase_pp,2.7661831294045323,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2901,risk_increase_pp,1.6062974244915273,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2902,risk_increase_pp,1.77958847943412,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2903,risk_increase_pp,1.3830468378704566,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2904,risk_increase_pp,2.9210390619840383,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2905,risk_increase_pp,2.0606240416033863,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2906,risk_increase_pp,1.2796248992092467,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2907,risk_increase_pp,2.403988698411051,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2908,risk_increase_pp,1.2906265261263676,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2909,risk_increase_pp,1.6817414880213708,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2910,risk_increase_pp,1.3630664218987274,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2911,risk_increase_pp,2.9878457026308594,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2912,risk_increase_pp,3.083543566086238,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2913,risk_increase_pp,1.5642131804919441,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2914,risk_increase_pp,2.330023577151584,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2915,risk_increase_pp,1.2237080467665813,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2916,risk_increase_pp,1.846552363823073,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2917,risk_increase_pp,1.0618727954268805,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2918,risk_increase_pp,2.803466167192059,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2919,risk_increase_pp,2.4437379316410053,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2920,risk_increase_pp,1.3524009689182797,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2921,risk_increase_pp,2.119645461714253,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2922,risk_increase_pp,2.1229096390874234,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2923,risk_increase_pp,2.265537496845515,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2924,risk_increase_pp,1.923463273470782,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2925,risk_increase_pp,1.5118466450498051,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2926,risk_increase_pp,2.0933132848109994,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2927,risk_increase_pp,1.162681524475644,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2928,risk_increase_pp,1.611460320153912,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2929,risk_increase_pp,1.8037677862082249,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2930,risk_increase_pp,2.647741594619702,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2931,risk_increase_pp,1.7582477650074564,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2932,risk_increase_pp,3.3869250998305773,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2933,risk_increase_pp,1.601065979910019,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2934,risk_increase_pp,0.6622441303532831,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2935,risk_increase_pp,2.0845886120724324,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2936,risk_increase_pp,0.7446915543387593,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2937,risk_increase_pp,2.092417537125041,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2938,risk_increase_pp,2.8355683713652517,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2939,risk_increase_pp,2.153154778018222,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2940,risk_increase_pp,1.9410169703480646,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2941,risk_increase_pp,1.6422664040439625,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2942,risk_increase_pp,1.7979643374262753,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2943,risk_increase_pp,1.772379957423017,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2944,risk_increase_pp,2.8961837844212543,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2945,risk_increase_pp,2.118811666305591,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2946,risk_increase_pp,1.8294377032599751,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2947,risk_increase_pp,2.6872736943700994,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2948,risk_increase_pp,3.0945373405774177,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2949,risk_increase_pp,1.662679439419628,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2950,risk_increase_pp,2.6635045937884754,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2951,risk_increase_pp,1.960622863957969,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2952,risk_increase_pp,2.361711659378477,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2953,risk_increase_pp,2.8052552711642083,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2954,risk_increase_pp,2.1571456316459248,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2955,risk_increase_pp,2.4838386756697504,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2956,risk_increase_pp,2.635853951238124,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2957,risk_increase_pp,2.5239722930399284,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2958,risk_increase_pp,1.6622282558088735,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2959,risk_increase_pp,2.7001679083981696,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2960,risk_increase_pp,2.1751435836599553,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2961,risk_increase_pp,3.471607063518921,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2962,risk_increase_pp,2.281126299676609,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2963,risk_increase_pp,1.9474421008781866,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2964,risk_increase_pp,1.8263296332749301,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2965,risk_increase_pp,2.5698855190546626,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2966,risk_increase_pp,1.5213285540187849,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2967,risk_increase_pp,1.258914099427314,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2968,risk_increase_pp,1.2088546708975745,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2969,risk_increase_pp,0.9360009264095197,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2970,risk_increase_pp,2.5926698045840615,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2971,risk_increase_pp,2.2414819936512114,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2972,risk_increase_pp,2.8980313472477226,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2973,risk_increase_pp,2.2061590334402013,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2974,risk_increase_pp,3.5165296113781492,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2975,risk_increase_pp,1.418929766515359,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2976,risk_increase_pp,3.5518457208423433,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
14_artifacts/manuscript_stack/data/ablation_samples.csv,2977,risk_increase_pp,1.0848478968743667,b7d2e0a912c5d4619bcc3a83827072c9b64c09a009ba567459f8658500cd665b,DATA_AUTHORITY_ONLY,NOT_RETAINED
