method,dataset,threshold_index,coverage,risk
AlignScore,AgentDojo,0.375,85.70034131548286,18.89236201516361
AlignScore,AgentDojo,0.41666666666666663,83.95327005414833,18.70134790893315
AlignScore,AgentDojo,0.4583333333333333,82.98161113287667,18.294758058818065
AlignScore,AgentDojo,0.5,80.97104516679137,18.299229228289896
AlignScore,AgentDojo,0.5416666666666666,79.93874210241151,17.841528148390385
AlignScore,AgentDojo,0.5833333333333333,77.8852515180318,17.482294718784836
AlignScore,AgentDojo,0.625,76.83625274714456,17.329409754939835
AlignScore,AgentDojo,0.6666666666666666,75.21458182081415,17.426685614514483
AlignScore,AgentDojo,0.7083333333333333,73.42208549425028,16.754148799992727
AlignScore,AgentDojo,0.75,71.47829297510961,16.65677573119227
AlignScore,AgentDojo,0.7916666666666666,70.75618450008353,16.642959530003345
AlignScore,AgentDojo,0.8333333333333333,69.24522297491642,16.330062920758674
AlignScore,AgentDojo,0.875,67.188132435554,16.152661639449384
AlignScore,AgentDojo,0.9166666666666666,65.65927074841746,16.148961734418886
AlignScore,AgentDojo,0.9583333333333333,64.07757938041851,15.780046527315482
AlignScore,AgentDojo,1.0,62.4467271818992,16.061131418073625
QAFactEval,FEVER,0.0,99.19159782474851,17.342133054751045
QAFactEval,FEVER,0.041666666666666664,97.41610335471245,16.46699966534042
QAFactEval,FEVER,0.08333333333333333,96.4514273061302,16.39732440729835
QAFactEval,FEVER,0.125,94.50510824493898,16.296339455418106
QAFactEval,FEVER,0.16666666666666666,92.85274210156786,15.705185431450353
QAFactEval,FEVER,0.20833333333333331,91.15013507639809,15.47023680427302
QAFactEval,FEVER,0.25,90.02633048937967,15.499499103901352
QAFactEval,FEVER,0.29166666666666663,88.4133378477322,14.533451357429316
QAFactEval,FEVER,0.3333333333333333,86.85517546722122,14.244623772777219
QAFactEval,FEVER,0.375,85.44043901230104,14.062226843707455
QAFactEval,FEVER,0.41666666666666663,83.91556143597805,14.003643145027468
QAFactEval,FEVER,0.4583333333333333,82.27575309324952,13.786604668649694
QAFactEval,FEVER,0.5,81.1361947316503,13.159355097030721
QAFactEval,FEVER,0.5416666666666666,79.87241039347157,13.130297347799031
QAFactEval,FEVER,0.5833333333333333,77.3852577370075,12.58790675730266
QAFactEval,FEVER,0.625,76.89441890812904,12.685480090253037
QAFactEval,FEVER,0.6666666666666666,74.78538545316529,12.443566731615984
QAFactEval,FEVER,0.7083333333333333,73.5565312075704,12.511607411992015
QAFactEval,FEVER,0.75,71.48875595651343,11.865213426912895
QAFactEval,FEVER,0.7916666666666666,70.49357999553168,11.698336041681578
QAFactEval,FEVER,0.8333333333333333,69.26334242167094,11.246235063013938
QAFactEval,FEVER,0.875,67.23012594771521,11.521562493311993
QAFactEval,FEVER,0.9166666666666666,65.98634131127315,11.488036462575483
QAFactEval,FEVER,0.9583333333333333,63.8552209134295,11.345400098730194
QAFactEval,FEVER,1.0,62.93017422614715,11.172334411600724
QAFactEval,HotpotQA,0.0,99.26108350148137,21.14989743820771
QAFactEval,HotpotQA,0.041666666666666664,97.56363179672874,20.584252000308947
QAFactEval,HotpotQA,0.08333333333333333,96.17356968532867,20.430347980232014
QAFactEval,HotpotQA,0.125,94.09831447664438,20.067410277402118
QAFactEval,HotpotQA,0.16666666666666666,92.56335762218242,19.723832034080505
QAFactEval,HotpotQA,0.20833333333333331,91.41370933644741,19.161308132238958
QAFactEval,HotpotQA,0.25,89.66046246310668,18.887314569115755
QAFactEval,HotpotQA,0.29166666666666663,88.11204828757677,18.63986850693306
QAFactEval,HotpotQA,0.3333333333333333,87.30104666041504,18.197475420744354
QAFactEval,HotpotQA,0.375,85.43494746034825,17.747282432108694
QAFactEval,HotpotQA,0.41666666666666663,84.44035087361654,18.263000164586664
QAFactEval,HotpotQA,0.4583333333333333,83.24101799073988,17.687095013592895
QAFactEval,HotpotQA,0.5,80.87195186020097,17.246206949959426
QAFactEval,HotpotQA,0.5416666666666666,80.00206269600817,16.602295762382756
QAFactEval,HotpotQA,0.5833333333333333,78.16365321790089,16.610136849862673
QAFactEval,HotpotQA,0.625,76.2853461045748,16.04757455850352
QAFactEval,HotpotQA,0.6666666666666666,75.93268954633713,16.172472515483605
QAFactEval,HotpotQA,0.7083333333333333,73.83125686785664,16.051212421029643
QAFactEval,HotpotQA,0.75,72.31717029371136,15.84228514917573
QAFactEval,HotpotQA,0.7916666666666666,70.1703679890886,15.444774093116173
QAFactEval,HotpotQA,0.8333333333333333,69.36717876652517,15.540040076513698
QAFactEval,HotpotQA,0.875,66.96896120092265,15.455363800591002
QAFactEval,HotpotQA,0.9166666666666666,66.49457262709547,15.011286880570061
QAFactEval,HotpotQA,0.9583333333333333,63.88955754189229,14.913533499433115
QAFactEval,HotpotQA,1.0,62.85751869435699,15.07257499526214
QAFactEval,PubMedQA,0.0,98.99778225543449,15.530808965932213
QAFactEval,PubMedQA,0.041666666666666664,97.67741446724892,15.519084435105404
QAFactEval,PubMedQA,0.08333333333333333,95.4402218873676,15.534270100330694
QAFactEval,PubMedQA,0.125,94.66598411818937,14.769605460138644
QAFactEval,PubMedQA,0.16666666666666666,93.19083808033157,14.36908872761411
QAFactEval,PubMedQA,0.20833333333333331,92.3559031954774,13.724358536241915
QAFactEval,PubMedQA,0.25,89.75414594181676,13.672314163053612
QAFactEval,PubMedQA,0.29166666666666663,88.53460362806344,13.432501938998252
QAFactEval,PubMedQA,0.3333333333333333,87.12530738227196,12.95983614711653
QAFactEval,PubMedQA,0.375,85.14319685983962,12.411980049194993
QAFactEval,PubMedQA,0.41666666666666663,84.32369073497676,12.554372901463932
QAFactEval,PubMedQA,0.4583333333333333,82.70628972122367,12.02033627816849
QAFactEval,PubMedQA,0.5,80.91593970530474,11.980824998296304
QAFactEval,PubMedQA,0.5416666666666666,79.47436356847764,11.800132988717968
QAFactEval,PubMedQA,0.5833333333333333,77.78080413581579,11.325882789132846
QAFactEval,PubMedQA,0.625,76.49722867168772,11.51903486080701
QAFactEval,PubMedQA,0.6666666666666666,75.3660447563064,10.969407854755998
QAFactEval,PubMedQA,0.7083333333333333,73.76859093851121,10.77729568249231
QAFactEval,PubMedQA,0.75,72.3643921711394,10.42671465596639
QAFactEval,PubMedQA,0.7916666666666666,70.64739647795203,10.396696579326921
QAFactEval,PubMedQA,0.8333333333333333,69.02182088045812,10.071081747040171
QAFactEval,PubMedQA,0.875,67.76988388532564,10.149927148108052
QAFactEval,PubMedQA,0.9166666666666666,65.61017537138827,10.002698150104296
QAFactEval,PubMedQA,0.9583333333333333,63.80509681359901,9.647351497355809
QAFactEval,PubMedQA,1.0,63.06704071308592,9.271098273117504
QAFactEval,TAT-QA,0.0,98.64002634289217,19.203722105935928
QAFactEval,TAT-QA,0.041666666666666664,97.47337327849942,18.80130514116967
QAFactEval,TAT-QA,0.08333333333333333,96.13860368736417,18.58918831279917
QAFactEval,TAT-QA,0.125,94.7583821458341,18.13385217678771
QAFactEval,TAT-QA,0.16666666666666666,92.59079983487683,18.10304984408339
QAFactEval,TAT-QA,0.20833333333333331,91.09654857897796,17.61868414042883
QAFactEval,TAT-QA,0.25,89.50909215082136,17.11670243051294
QAFactEval,TAT-QA,0.29166666666666663,88.82292620059813,16.85705682097046
QAFactEval,TAT-QA,0.3333333333333333,86.2048628808067,16.762880283087313
QAFactEval,TAT-QA,0.375,85.40942436655162,16.33764314642126
QAFactEval,TAT-QA,0.41666666666666663,83.78262918882963,15.83437494738858
QAFactEval,TAT-QA,0.4583333333333333,82.93644753375554,15.57911132631104
QAFactEval,TAT-QA,0.5,80.92211038211738,15.601846713119194
QAFactEval,TAT-QA,0.5416666666666666,80.08068531296587,15.296598466844092
QAFactEval,TAT-QA,0.5833333333333333,78.45598443166203,14.867520474992405
QAFactEval,TAT-QA,0.625,76.28179642390415,14.695477010243588
QAFactEval,TAT-QA,0.6666666666666666,75.05259950845168,15.08302361044067
QAFactEval,TAT-QA,0.7083333333333333,72.96653631360721,14.150630095678173
QAFactEval,TAT-QA,0.75,72.0238118644377,14.118648861019727
QAFactEval,TAT-QA,0.7916666666666666,70.31245979717329,13.760179153576606
QAFactEval,TAT-QA,0.8333333333333333,68.87630912228038,13.684075398054592
QAFactEval,TAT-QA,0.875,67.40652968081748,13.515716361184575
QAFactEval,TAT-QA,0.9166666666666666,65.9574363611765,13.293294889511037
QAFactEval,TAT-QA,0.9583333333333333,64.58039414985522,13.437994469675056
QAFactEval,TAT-QA,1.0,62.483816443687985,13.437292493916786
QAFactEval,2Wiki,0.0,99.34503789260732,20.156836319590838
QAFactEval,2Wiki,0.041666666666666664,97.99807070476355,19.720375357057765
QAFactEval,2Wiki,0.08333333333333333,95.85948422249211,19.65294623308
QAFactEval,2Wiki,0.125,94.27465420200828,19.249088222770748
QAFactEval,2Wiki,0.16666666666666666,93.01856257108336,19.292065798249503
QAFactEval,2Wiki,0.20833333333333331,91.43720871937532,18.82566644817853
QAFactEval,2Wiki,0.25,90.22105265532655,18.450421800808584
QAFactEval,2Wiki,0.29166666666666663,88.39368961443226,17.682545090101115
QAFactEval,2Wiki,0.3333333333333333,87.6712568041861,17.875419972664716
QAFactEval,2Wiki,0.375,85.95034718152517,17.48497595022596
QAFactEval,2Wiki,0.41666666666666663,83.82245766937059,17.17872552719629
QAFactEval,2Wiki,0.4583333333333333,82.27500658778987,16.831270902073545
QAFactEval,2Wiki,0.5,80.88289917315397,16.31305607530986
QAFactEval,2Wiki,0.5416666666666666,80.31253643466042,16.397504199621235
QAFactEval,2Wiki,0.5833333333333333,78.20343937162376,16.204735455812667
QAFactEval,2Wiki,0.625,76.56389993448562,15.964823063120894
QAFactEval,2Wiki,0.6666666666666666,75.10335304621785,15.597575483202991
QAFactEval,2Wiki,0.7083333333333333,73.26380434355988,15.246632443874347
QAFactEval,2Wiki,0.75,72.08774860294868,15.28389041394899
QAFactEval,2Wiki,0.7916666666666666,69.98272460828541,14.909382219688958
QAFactEval,2Wiki,0.8333333333333333,68.9773304410075,14.716163656475372
QAFactEval,2Wiki,0.875,68.0038392408074,14.53745850900031
QAFactEval,2Wiki,0.9166666666666666,66.19537877816056,14.680769379949599
QAFactEval,2Wiki,0.9583333333333333,65.14955889231511,14.586844908674305
QAFactEval,2Wiki,1.0,62.21487691424817,14.180940303067544
QAFactEval,Mind2Web,0.0,99.26929467179167,22.14500688056438
QAFactEval,Mind2Web,0.041666666666666664,97.56108827430027,21.852996801520003
QAFactEval,Mind2Web,0.08333333333333333,95.55757346942738,21.41644514392483
QAFactEval,Mind2Web,0.125,94.93316798537386,21.18200010679669
QAFactEval,Mind2Web,0.16666666666666666,93.03414068072478,20.941164670235995
QAFactEval,Mind2Web,0.20833333333333331,91.00253357318557,20.745107026172096
QAFactEval,Mind2Web,0.25,90.54289130260464,19.856635196181646
QAFactEval,Mind2Web,0.29166666666666663,89.01408056411877,19.57340495198587
QAFactEval,Mind2Web,0.3333333333333333,86.68149556084293,19.546365577191146
QAFactEval,Mind2Web,0.375,85.07209930229908,19.34305797691142
QAFactEval,Mind2Web,0.41666666666666663,83.51128179386468,19.012362625830225
QAFactEval,Mind2Web,0.4583333333333333,82.69426943280519,18.337414923329245
QAFactEval,Mind2Web,0.5,81.01424071371565,18.278143563880487
QAFactEval,Mind2Web,0.5416666666666666,79.03757908642811,17.824844806738824
QAFactEval,Mind2Web,0.5833333333333333,78.10176049210338,18.013903302229636
QAFactEval,Mind2Web,0.625,76.57991023458123,17.667840079532766
QAFactEval,Mind2Web,0.6666666666666666,75.17199615038888,17.335830837359442
QAFactEval,Mind2Web,0.7083333333333333,73.69835392222915,17.428948224385934
QAFactEval,Mind2Web,0.75,71.93689593446004,17.07022135820503
QAFactEval,Mind2Web,0.7916666666666666,71.07294465726012,16.654960084426328
QAFactEval,Mind2Web,0.8333333333333333,68.62150456153346,16.436955162995257
QAFactEval,Mind2Web,0.875,66.84132835169979,16.16408855005401
QAFactEval,Mind2Web,0.9166666666666666,66.18183826461433,16.108181211787574
QAFactEval,Mind2Web,0.9583333333333333,64.86790433097666,16.182315940002646
QAFactEval,Mind2Web,1.0,62.47045796933976,16.06405944368405
QAFactEval,BFCL V1,0.0,99.40736343552345,20.414310749202837
QAFactEval,BFCL V1,0.041666666666666664,97.45509621838097,20.280020504583693
QAFactEval,BFCL V1,0.08333333333333333,96.78233064840929,20.1261129442053
QAFactEval,BFCL V1,0.125,94.07709336963993,19.62224750401365
QAFactEval,BFCL V1,0.16666666666666666,92.89914427675679,19.60156895428597
QAFactEval,BFCL V1,0.20833333333333331,91.57247757835759,18.624864158566687
QAFactEval,BFCL V1,0.25,89.64787163514896,18.911988265479234
QAFactEval,BFCL V1,0.29166666666666663,88.68708847307096,18.39406150210752
QAFactEval,BFCL V1,0.3333333333333333,87.26646097893763,18.112028485819483
QAFactEval,BFCL V1,0.375,85.37574083936099,17.237039745862738
QAFactEval,BFCL V1,0.41666666666666663,84.3243856478474,17.714696099017093
QAFactEval,BFCL V1,0.4583333333333333,82.16193642744561,17.079257734898636
QAFactEval,BFCL V1,0.5,80.98345886826276,17.03472415573111
QAFactEval,BFCL V1,0.5416666666666666,79.33853853201066,16.55215053218617
QAFactEval,BFCL V1,0.5833333333333333,78.06192041707234,16.47997905746155
QAFactEval,BFCL V1,0.625,77.00670497815966,16.563579817413633
QAFactEval,BFCL V1,0.6666666666666666,74.76368837763806,16.201606872329048
QAFactEval,BFCL V1,0.7083333333333333,73.61495392053367,15.778292474101127
QAFactEval,BFCL V1,0.75,72.10479129043017,15.192761148288902
QAFactEval,BFCL V1,0.7916666666666666,69.83187510274297,15.174078921046208
QAFactEval,BFCL V1,0.8333333333333333,68.31622767155328,14.742089607697944
QAFactEval,BFCL V1,0.875,67.20308934940263,15.095296762536869
QAFactEval,BFCL V1,0.9166666666666666,66.1754569090166,14.734357069791029
QAFactEval,BFCL V1,0.9583333333333333,64.63589815022353,14.755908291971023
QAFactEval,BFCL V1,1.0,63.38140069256413,14.375721971095901
QAFactEval,AgentDojo,0.0,98.90979375248546,22.821760098959544
QAFactEval,AgentDojo,0.041666666666666664,97.82185329754944,22.747998279927078
QAFactEval,AgentDojo,0.08333333333333333,96.1996106526782,22.07113031949183
QAFactEval,AgentDojo,0.125,94.69818341933716,21.571071965232427
QAFactEval,AgentDojo,0.16666666666666666,92.51940272975676,21.58536310248074
QAFactEval,AgentDojo,0.20833333333333331,92.2151830518389,20.94941148209193
QAFactEval,AgentDojo,0.25,90.29494035730548,20.658098610128594
QAFactEval,AgentDojo,0.29166666666666663,88.77047933469616,19.972837417603568
QAFactEval,AgentDojo,0.3333333333333333,86.52877103607264,19.99017400704983
QAFactEval,AgentDojo,0.375,85.24846546282879,19.706733290841154
QAFactEval,AgentDojo,0.41666666666666663,84.12566160651429,19.51623170287271
QAFactEval,AgentDojo,0.4583333333333333,82.55991209376695,19.152178920461395
QAFactEval,AgentDojo,0.5,81.45459072042578,19.14918653870915
QAFactEval,AgentDojo,0.5416666666666666,79.76532247744895,18.7133379781603
QAFactEval,AgentDojo,0.5833333333333333,77.98114719747318,18.25961771991698
QAFactEval,AgentDojo,0.625,76.34782307960819,18.167166023280977
QAFactEval,AgentDojo,0.6666666666666666,74.76711504730022,17.879734572513883
QAFactEval,AgentDojo,0.7083333333333333,74.31692978459728,17.893442859364356
QAFactEval,AgentDojo,0.75,71.71708540001154,17.683277303453256
QAFactEval,AgentDojo,0.7916666666666666,70.56736276091013,17.176979463059197
QAFactEval,AgentDojo,0.8333333333333333,68.97650216590816,17.110268158445848
QAFactEval,AgentDojo,0.875,67.43771643791881,16.967232129924874
QAFactEval,AgentDojo,0.9166666666666666,65.88342822590772,16.865879964111468
QAFactEval,AgentDojo,0.9583333333333333,64.63773056603361,17.00988267845499
QAFactEval,AgentDojo,1.0,62.8777171473023,16.861172852685513
CMVO,FEVER,0.0,98.94728420373872,15.395831611376407
CMVO,FEVER,0.041666666666666664,97.3453585605867,15.102342926753375
CMVO,FEVER,0.08333333333333333,95.78179662991799,14.882212404718212
CMVO,FEVER,0.125,94.27349217845581,14.240420943705901
CMVO,FEVER,0.16666666666666666,93.20266389675629,13.740022731727757
CMVO,FEVER,0.20833333333333331,90.98393701755046,13.516246858373817
CMVO,FEVER,0.25,89.91010179084161,13.482610556624572
CMVO,FEVER,0.29166666666666663,88.90732955896924,13.164519025974883
CMVO,FEVER,0.3333333333333333,86.45473498411422,12.655430464096268
CMVO,FEVER,0.375,85.89582373293504,12.281052366624678
CMVO,FEVER,0.41666666666666663,83.7681518551062,12.091864495832121
CMVO,FEVER,0.4583333333333333,82.34965795126101,12.034567945681268
CMVO,FEVER,0.5,81.19134756808425,11.481078208367785
CMVO,FEVER,0.5416666666666666,80.10254204478352,11.221462491632577
CMVO,FEVER,0.5833333333333333,78.47167872559359,10.914567741939734
CMVO,FEVER,0.625,76.3903508263847,10.500734239595378
CMVO,FEVER,0.6666666666666666,74.93399720382367,10.753333680244452
CMVO,FEVER,0.7083333333333333,74.22394250093168,10.453313804072396
CMVO,FEVER,0.75,72.28648289621734,10.42183358997675
CMVO,FEVER,0.7916666666666666,70.40025120816637,10.025389964234117
CMVO,FEVER,0.8333333333333333,69.26727964673188,9.882991909314429
CMVO,FEVER,0.875,66.83275693725572,9.830526197819518
CMVO,FEVER,0.9166666666666666,66.0417596355187,9.49064937545684
CMVO,FEVER,0.9583333333333333,64.86827575080494,9.568277542576096
CMVO,FEVER,1.0,62.724010643004874,9.512838369887898
CMVO,HotpotQA,0.0,99.39429173583781,19.198504068250497
CMVO,HotpotQA,0.041666666666666664,97.37920644935987,18.481175301866408
CMVO,HotpotQA,0.08333333333333333,95.89220359204941,18.567636469236568
CMVO,HotpotQA,0.125,94.61613510500648,18.220927034409687
CMVO,HotpotQA,0.16666666666666666,92.58305829196999,17.944252547791546
CMVO,HotpotQA,0.20833333333333331,91.55069199571616,16.99952645956709
CMVO,HotpotQA,0.25,90.20145419506763,17.454691254142077
CMVO,HotpotQA,0.29166666666666663,88.30005238741545,16.824481934991674
CMVO,HotpotQA,0.3333333333333333,86.75439639322768,16.460067731965925
CMVO,HotpotQA,0.375,85.71196687434123,16.08181093207172
CMVO,HotpotQA,0.41666666666666663,83.25461488145953,15.90454080872919
CMVO,HotpotQA,0.4583333333333333,82.1507754629369,15.443599450113915
CMVO,HotpotQA,0.5,81.0635277867899,15.361742800643446
CMVO,HotpotQA,0.5416666666666666,79.0188478457052,14.921107484147017
CMVO,HotpotQA,0.5833333333333333,77.8742730814039,14.739493217633692
CMVO,HotpotQA,0.625,76.66612582970309,14.775949442395175
CMVO,HotpotQA,0.6666666666666666,74.27608248168949,14.481227344642264
CMVO,HotpotQA,0.7083333333333333,73.7765739973707,14.30045027159855
CMVO,HotpotQA,0.75,72.41864829386793,13.900198484937404
CMVO,HotpotQA,0.7916666666666666,70.70983070966425,13.772457590807624
CMVO,HotpotQA,0.8333333333333333,69.67474883916114,13.714858550717652
CMVO,HotpotQA,0.875,67.2051581714804,13.292348312833624
CMVO,HotpotQA,0.9166666666666666,66.13310374606043,13.646365795427286
CMVO,HotpotQA,0.9583333333333333,64.72219665235019,13.361768301442426
CMVO,HotpotQA,1.0,63.30529047196559,13.617438619748686
CMVO,PubMedQA,0.0,99.36157785146561,14.274091445520936
CMVO,PubMedQA,0.041666666666666664,96.8014773923986,13.869744646889972
CMVO,PubMedQA,0.08333333333333333,96.68416329384823,13.149300878871406
CMVO,PubMedQA,0.125,93.99973839270069,12.617270325162021
CMVO,PubMedQA,0.16666666666666666,92.55022058107792,12.476098783782463
CMVO,PubMedQA,0.20833333333333331,91.33919981844089,12.2928629864157
CMVO,PubMedQA,0.25,90.09536047963552,12.021241243466324
CMVO,PubMedQA,0.29166666666666663,88.13260517355593,11.503624661272184
CMVO,PubMedQA,0.3333333333333333,87.04346870015367,11.37864500797057
CMVO,PubMedQA,0.375,85.90360245449452,11.155481105630814
CMVO,PubMedQA,0.41666666666666663,83.9972879624753,10.718275699785451
CMVO,PubMedQA,0.4583333333333333,82.6197219311759,10.598567023219239
CMVO,PubMedQA,0.5,81.21637438228431,10.291122424701111
CMVO,PubMedQA,0.5416666666666666,79.6622408727121,9.637814358984524
CMVO,PubMedQA,0.5833333333333333,77.76215916196027,9.492131588577319
CMVO,PubMedQA,0.625,76.55533908771082,9.201910977938766
CMVO,PubMedQA,0.6666666666666666,75.09602256468168,9.136546480693072
CMVO,PubMedQA,0.7083333333333333,74.29359660812223,9.045175191015035
CMVO,PubMedQA,0.75,71.92337271242259,8.79803249070616
CMVO,PubMedQA,0.7916666666666666,70.35546900557277,8.314132440240835
CMVO,PubMedQA,0.8333333333333333,69.32404666987776,8.518423160285948
CMVO,PubMedQA,0.875,67.63957845789308,8.236546980605885
CMVO,PubMedQA,0.9166666666666666,65.94012358842141,8.111436953928854
CMVO,PubMedQA,0.9583333333333333,64.92593752348789,8.023097185307037
CMVO,PubMedQA,1.0,62.710658495412,8.008890074726322
CMVO,TAT-QA,0.0,98.08386662872076,17.659496533089225
CMVO,TAT-QA,0.041666666666666664,97.25435561625646,16.967249328537516
CMVO,TAT-QA,0.08333333333333333,95.91855645145921,16.714631954740057
CMVO,TAT-QA,0.125,94.47732849900584,16.50309008236636
CMVO,TAT-QA,0.16666666666666666,92.86897737710564,15.559809510200319
CMVO,TAT-QA,0.20833333333333331,92.11585550806214,16.150611170372056
CMVO,TAT-QA,0.25,90.06280821853507,15.690500813426592
CMVO,TAT-QA,0.29166666666666663,88.15149683274676,14.59989020540524
CMVO,TAT-QA,0.3333333333333333,87.38084550047017,14.889823162186703
CMVO,TAT-QA,0.375,86.02446418237122,14.559914735232534
CMVO,TAT-QA,0.41666666666666663,84.12094712166964,14.29528224458456
CMVO,TAT-QA,0.4583333333333333,82.42096197965516,13.968714802852649
CMVO,TAT-QA,0.5,80.35197171767504,13.67108538135837
CMVO,TAT-QA,0.5416666666666666,79.95472945311377,13.306065651216366
CMVO,TAT-QA,0.5833333333333333,77.91438437238565,12.870217278647218
CMVO,TAT-QA,0.625,75.9309537686484,12.725536137128655
CMVO,TAT-QA,0.6666666666666666,74.3390247456842,12.596418308327788
CMVO,TAT-QA,0.7083333333333333,73.44770940478725,12.643455863809425
CMVO,TAT-QA,0.75,71.8187400088171,12.17443946974325
CMVO,TAT-QA,0.7916666666666666,70.33430619721729,11.805502987584154
CMVO,TAT-QA,0.8333333333333333,68.87120682643413,12.268157569645405
CMVO,TAT-QA,0.875,67.40973349644624,11.341790594002306
CMVO,TAT-QA,0.9166666666666666,65.73093178455974,11.736226359834822
CMVO,TAT-QA,0.9583333333333333,64.18604614962888,11.267904914555553
CMVO,TAT-QA,1.0,62.08555203926692,11.450727486000565
CMVO,2Wiki,0.0,98.85041622469834,18.62224129223311
CMVO,2Wiki,0.041666666666666664,97.79747673092879,18.301432043517888
CMVO,2Wiki,0.08333333333333333,96.00441716299417,17.60549952921101
CMVO,2Wiki,0.125,94.20261901261152,17.443067566271555
CMVO,2Wiki,0.16666666666666666,93.095095234647,17.08383421648101
CMVO,2Wiki,0.20833333333333331,92.04165986992031,16.964463991587138
CMVO,2Wiki,0.25,90.22467636843965,16.540695813471697
CMVO,2Wiki,0.29166666666666663,89.37481603297246,16.46449523322775
CMVO,2Wiki,0.3333333333333333,86.72562849485067,15.826335675776699
CMVO,2Wiki,0.375,85.34544340175198,15.687975422465211
CMVO,2Wiki,0.41666666666666663,83.98643884758658,15.07155574715103
CMVO,2Wiki,0.4583333333333333,82.58264419069714,14.914091696436302
CMVO,2Wiki,0.5,80.89323971256302,14.504040683479014
CMVO,2Wiki,0.5416666666666666,79.81200440535719,14.481101173620146
CMVO,2Wiki,0.5833333333333333,77.74687095753772,14.019325902699642
CMVO,2Wiki,0.625,76.19690851945528,14.094846712146907
CMVO,2Wiki,0.6666666666666666,75.07003481110507,13.816344744687965
CMVO,2Wiki,0.7083333333333333,73.1268765128821,13.535148403148783
CMVO,2Wiki,0.75,71.97548307946634,13.23790938400767
CMVO,2Wiki,0.7916666666666666,70.48098981645444,13.09936280890521
CMVO,2Wiki,0.8333333333333333,69.03652283747759,12.939675366381875
CMVO,2Wiki,0.875,67.72784707159566,12.726720425741382
CMVO,2Wiki,0.9166666666666666,65.97603448650413,12.506421677276437
CMVO,2Wiki,0.9583333333333333,64.4657700576851,12.757970886616345
CMVO,2Wiki,1.0,62.530124431615235,12.523259720155465
CMVO,Mind2Web,0.0,99.00393639591856,20.666751018125588
CMVO,Mind2Web,0.041666666666666664,98.12799127460048,19.672616809317972
CMVO,Mind2Web,0.08333333333333333,95.95605161126053,19.823012938755657
CMVO,Mind2Web,0.125,94.53814079465106,19.848287978597153
CMVO,Mind2Web,0.16666666666666666,93.15984293677376,19.277915237144608
CMVO,Mind2Web,0.20833333333333331,91.6085368620808,18.556809847708085
CMVO,Mind2Web,0.25,90.237202659134,18.48882539994249
CMVO,Mind2Web,0.29166666666666663,88.51058192298851,18.04305396071238
CMVO,Mind2Web,0.3333333333333333,87.28243040468615,17.612607005045998
CMVO,Mind2Web,0.375,85.34295172777138,17.46766792770679
CMVO,Mind2Web,0.41666666666666663,84.80871802751378,17.180579016469792
CMVO,Mind2Web,0.4583333333333333,83.24696408146826,16.706054413771067
CMVO,Mind2Web,0.5,80.85660561009142,16.158868434564425
CMVO,Mind2Web,0.5416666666666666,79.65693041315959,16.152438673954766
CMVO,Mind2Web,0.5833333333333333,78.36622282525218,16.109038129936774
CMVO,Mind2Web,0.625,76.33993699620433,15.422930322323404
CMVO,Mind2Web,0.6666666666666666,74.88969665844284,15.63572082316848
CMVO,Mind2Web,0.7083333333333333,73.69564329140395,15.657437539021844
CMVO,Mind2Web,0.75,72.05818427439584,15.041097579399034
CMVO,Mind2Web,0.7916666666666666,71.01552207145168,15.151616632102506
CMVO,Mind2Web,0.8333333333333333,69.04319412469087,14.646232227135634
CMVO,Mind2Web,0.875,67.81769737774492,14.553390751708047
CMVO,Mind2Web,0.9166666666666666,66.13610414858275,14.607184508010032
CMVO,Mind2Web,0.9583333333333333,64.92646364388358,14.618056045910553
CMVO,Mind2Web,1.0,62.59461622994662,14.195442748523838
CMVO,BFCL V1,0.0,99.46930072554552,18.894595915397353
CMVO,BFCL V1,0.041666666666666664,97.92725031919599,18.48874920040939
CMVO,BFCL V1,0.08333333333333333,95.51111785392075,18.37215691513993
CMVO,BFCL V1,0.125,94.7323625971284,17.655064376964425
CMVO,BFCL V1,0.16666666666666666,93.15117080955801,17.46062150338018
CMVO,BFCL V1,0.20833333333333331,91.61825620572526,16.865411912015855
CMVO,BFCL V1,0.25,90.02460024361723,16.83210324331665
CMVO,BFCL V1,0.29166666666666663,88.97334328220565,16.434193958116683
CMVO,BFCL V1,0.3333333333333333,87.20765059875163,16.26231948472326
CMVO,BFCL V1,0.375,85.778094134592,16.295443105953346
CMVO,BFCL V1,0.41666666666666663,84.49368579868911,15.41101384506933
CMVO,BFCL V1,0.4583333333333333,82.71024803344882,15.223319843246383
CMVO,BFCL V1,0.5,81.12228644339889,14.602394225750231
CMVO,BFCL V1,0.5416666666666666,79.74455433183091,14.856857296900928
CMVO,BFCL V1,0.5833333333333333,77.58715505017388,14.416678690422112
CMVO,BFCL V1,0.625,76.72938301944836,14.328684791889025
CMVO,BFCL V1,0.6666666666666666,75.3459473599852,14.089944334725441
CMVO,BFCL V1,0.7083333333333333,73.3824671212197,13.420382461601799
CMVO,BFCL V1,0.75,72.21336959723722,13.835133560816777
CMVO,BFCL V1,0.7916666666666666,70.53379857205238,13.275020832783007
CMVO,BFCL V1,0.8333333333333333,68.68433192724461,13.303132896686385
CMVO,BFCL V1,0.875,67.6152197031348,13.476726836815272
CMVO,BFCL V1,0.9166666666666666,65.76677435560211,13.250509937853773
