variant,dataset,risk_increase_pp
- $V_\Pi$,2Wiki,4.090123457463106
- $V_\Pi$,2Wiki,5.235878203578497
- $V_\Pi$,2Wiki,4.4342757704292435
- $V_\Pi$,2Wiki,4.4802558734890345
- $V_\Pi$,2Wiki,4.246090356647443
- $V_\Pi$,2Wiki,4.851787926261052
- $V_\Pi$,2Wiki,4.3214719743493495
- $V_\Pi$,2Wiki,3.077309179425469
- $V_\Pi$,2Wiki,3.125906787184812
- $V_\Pi$,2Wiki,5.481487634916383
- $V_\Pi$,2Wiki,4.14585937263913
- $V_\Pi$,2Wiki,4.255712068180828
- $V_\Pi$,2Wiki,4.484038674365335
- $V_\Pi$,2Wiki,4.069762762295966
- $V_\Pi$,2Wiki,4.733958898748847
- $V_\Pi$,2Wiki,4.82173857076079
- $V_\Pi$,2Wiki,3.776755952919442
- $V_\Pi$,2Wiki,4.7095816227433005
- $V_\Pi$,2Wiki,3.8757099338132655
- $V_\Pi$,2Wiki,3.8798154965425242
- $V_\Pi$,2Wiki,4.0661934439688965
- $V_\Pi$,2Wiki,4.894260752038874
- $V_\Pi$,2Wiki,4.346762462301959
- $V_\Pi$,2Wiki,4.929101046989786
- $V_\Pi$,2Wiki,5.169338704196235
- $V_\Pi$,2Wiki,3.647508772708723
- $V_\Pi$,2Wiki,5.670004917989665
- $V_\Pi$,2Wiki,3.7614110958548492
- $V_\Pi$,2Wiki,4.20265710678641
- $V_\Pi$,2Wiki,5.848524817370973
- $V_\Pi$,2Wiki,5.071184373305303
- $V_\Pi$,2Wiki,3.3666903988991015
- $V_\Pi$,2Wiki,5.953638217163832
- $V_\Pi$,2Wiki,4.737933281653663
- $V_\Pi$,2Wiki,4.672955771135142
- $V_\Pi$,2Wiki,4.070629150686405
- $V_\Pi$,2Wiki,3.4848012586704
- $V_\Pi$,2Wiki,3.3022658846051005
- $V_\Pi$,2Wiki,5.191111674119293
- $V_\Pi$,2Wiki,2.88641938327043
- $V_\Pi$,2Wiki,5.369475060881243
- $V_\Pi$,2Wiki,3.098276751725274
- $V_\Pi$,2Wiki,3.9262063970572534
- $V_\Pi$,2Wiki,5.7615966134231655
- $V_\Pi$,2Wiki,3.7614686796247225
- $V_\Pi$,2Wiki,4.357036439692999
- $V_\Pi$,2Wiki,3.7151679499825763
- $V_\Pi$,2Wiki,4.636729486076571
- $V_\Pi$,2Wiki,4.722430882831387
- $V_\Pi$,2Wiki,3.981853614155325
- $V_\Pi$,2Wiki,3.2890698359207464
- $V_\Pi$,2Wiki,4.522950782435139
- $V_\Pi$,2Wiki,3.4036444376959443
- $V_\Pi$,2Wiki,4.977263009920593
- $V_\Pi$,2Wiki,5.239327550158198
- $V_\Pi$,2Wiki,3.27811811753178
- $V_\Pi$,2Wiki,4.427577482619993
- $V_\Pi$,2Wiki,5.251978395135006
- $V_\Pi$,2Wiki,3.7413101839207266
- $V_\Pi$,2Wiki,4.651933836689148
- $V_\Pi$,2Wiki,5.616312223613398
- $V_\Pi$,2Wiki,4.285195858119804
- $V_\Pi$,2Wiki,3.7140473406563
- $V_\Pi$,2Wiki,5.657568684675992
- $V_\Pi$,2Wiki,4.740967236885523
- $V_\Pi$,2Wiki,4.086339001579786
- $V_\Pi$,2Wiki,5.036998589397473
- $V_\Pi$,2Wiki,3.6007047065175914
- $V_\Pi$,2Wiki,2.657206588817891
- $V_\Pi$,2Wiki,4.796481842240674
- $V_\Pi$,2Wiki,5.542895172249652
- $V_\Pi$,2Wiki,4.323660681127774
- $V_\Pi$,2Wiki,4.4920006852079215
- $V_\Pi$,2Wiki,4.693234983641589
- $V_\Pi$,2Wiki,4.122253492229073
- $V_\Pi$,2Wiki,4.681951984519268
- $V_\Pi$,2Wiki,3.7609905236571763
- $V_\Pi$,2Wiki,4.320380859561872
- $V_\Pi$,2Wiki,3.367581598466466
- $V_\Pi$,2Wiki,4.078949186234465
- $V_\Pi$,2Wiki,4.9450898416005895
- $V_\Pi$,2Wiki,4.978101829363413
- $V_\Pi$,2Wiki,4.326513050807669
- $V_\Pi$,2Wiki,4.118397538644979
- $V_\Pi$,2Wiki,4.240415434604396
- $V_\Pi$,2Wiki,4.870435006340879
- $V_\Pi$,2Wiki,4.52866681457534
- $V_\Pi$,2Wiki,4.379909750157769
- $V_\Pi$,2Wiki,3.3769943402934404
- $V_\Pi$,2Wiki,5.374486129593756
- $V_\Pi$,2Wiki,4.946259872572781
- $V_\Pi$,2Wiki,4.285873443468114
- $V_\Pi$,2Wiki,3.474409239442431
- $V_\Pi$,2Wiki,5.437379430055655
- $V_\Pi$,2Wiki,4.960527612735282
- $V_\Pi$,2Wiki,4.534804927064083
- $V_\Pi$,2Wiki,4.626313070614855
- $V_\Pi$,2Wiki,3.5073767048525073
- $V_\Pi$,2Wiki,4.03276937411277
- $V_\Pi$,2Wiki,5.219177198275785
- $V_\Pi$,2Wiki,3.5754942614383562
- $V_\Pi$,2Wiki,4.221034293908702
- $V_\Pi$,2Wiki,3.3770024340228826
- $V_\Pi$,2Wiki,3.8971718906363924
- $V_\Pi$,2Wiki,4.99481330151058
- $V_\Pi$,2Wiki,2.897431580484688
- $V_\Pi$,2Wiki,4.634678167659934
- $V_\Pi$,2Wiki,5.79247437974818
- $V_\Pi$,2Wiki,4.94482004812247
- $V_\Pi$,2Wiki,4.377449695037568
- $V_\Pi$,2Wiki,4.140474206140116
- $V_\Pi$,2Wiki,3.4649237928799432
- $V_\Pi$,2Wiki,5.237145274917945
- $V_\Pi$,2Wiki,4.552271820630535
- $V_\Pi$,2Wiki,4.864271205661862
- $V_\Pi$,2Wiki,5.2171001220682065
- $V_\Pi$,2Wiki,4.47464593000786
- $V_\Pi$,2Wiki,5.032741781014044
- $V_\Pi$,2Wiki,4.104578449006319
- $V_\Pi$,2Wiki,4.389927035388293
- $V_\Pi$,Mind2Web,5.548220016631147
- $V_\Pi$,Mind2Web,4.032215400492504
- $V_\Pi$,Mind2Web,3.6813345790666636
- $V_\Pi$,Mind2Web,4.435097134434951
- $V_\Pi$,Mind2Web,4.6482036035893906
- $V_\Pi$,Mind2Web,4.248388133474531
- $V_\Pi$,Mind2Web,4.117477427903613
- $V_\Pi$,Mind2Web,4.967209339862637
- $V_\Pi$,Mind2Web,5.575740609178626
- $V_\Pi$,Mind2Web,4.372748293985162
- $V_\Pi$,Mind2Web,4.225355206292321
- $V_\Pi$,Mind2Web,4.948875944912464
- $V_\Pi$,Mind2Web,5.254759428744716
- $V_\Pi$,Mind2Web,6.040127570330812
- $V_\Pi$,Mind2Web,4.136524428802374
- $V_\Pi$,Mind2Web,4.925875547667215
- $V_\Pi$,Mind2Web,4.501714456281432
- $V_\Pi$,Mind2Web,4.051425722826366
- $V_\Pi$,Mind2Web,3.7856830668807633
- $V_\Pi$,Mind2Web,3.5562871232184277
- $V_\Pi$,Mind2Web,5.60823301438474
- $V_\Pi$,Mind2Web,4.437451800674253
- $V_\Pi$,Mind2Web,5.567236555788922
- $V_\Pi$,Mind2Web,5.008344509139811
- $V_\Pi$,Mind2Web,5.1393329749384025
- $V_\Pi$,Mind2Web,4.771502704547772
- $V_\Pi$,Mind2Web,4.7206481846681605
- $V_\Pi$,Mind2Web,3.2145560990499966
- $V_\Pi$,Mind2Web,3.650537168822764
- $V_\Pi$,Mind2Web,4.707836098206113
- $V_\Pi$,Mind2Web,3.3042808347905046
- $V_\Pi$,Mind2Web,3.9574440349540794
- $V_\Pi$,Mind2Web,5.048533058382283
- $V_\Pi$,Mind2Web,4.621806236899623
- $V_\Pi$,Mind2Web,4.250598769138763
- $V_\Pi$,Mind2Web,5.062687975911191
- $V_\Pi$,Mind2Web,3.6746730986390013
- $V_\Pi$,Mind2Web,4.000045255820348
- $V_\Pi$,Mind2Web,4.14170942011673
- $V_\Pi$,Mind2Web,5.293764662572894
- $V_\Pi$,Mind2Web,4.042116826957063
- $V_\Pi$,Mind2Web,4.083592139148042
- $V_\Pi$,Mind2Web,5.648578938899688
- $V_\Pi$,Mind2Web,4.991316984107275
- $V_\Pi$,Mind2Web,3.492623008632844
- $V_\Pi$,Mind2Web,4.622422544056857
- $V_\Pi$,Mind2Web,3.983292788767586
- $V_\Pi$,Mind2Web,6.013948212624329
- $V_\Pi$,Mind2Web,4.8505872502602125
- $V_\Pi$,Mind2Web,6.0410500685814466
- $V_\Pi$,Mind2Web,4.391875918490278
- $V_\Pi$,Mind2Web,4.042433563527467
- $V_\Pi$,Mind2Web,4.862699587647565
- $V_\Pi$,Mind2Web,4.870279159499545
- $V_\Pi$,Mind2Web,6.0075870283509625
- $V_\Pi$,Mind2Web,6.288416081523925
- $V_\Pi$,Mind2Web,5.853418753662849
- $V_\Pi$,Mind2Web,3.1866493786243852
- $V_\Pi$,Mind2Web,3.732978227778035
- $V_\Pi$,Mind2Web,5.381117281380757
- $V_\Pi$,Mind2Web,3.4693193542199974
- $V_\Pi$,Mind2Web,4.797515698101819
- $V_\Pi$,Mind2Web,4.698045084303955
- $V_\Pi$,Mind2Web,4.499530933465721
- $V_\Pi$,Mind2Web,3.7443718010314955
- $V_\Pi$,Mind2Web,6.242650738977761
- $V_\Pi$,Mind2Web,5.399767682373463
- $V_\Pi$,Mind2Web,4.544642294148736
- $V_\Pi$,Mind2Web,5.739998813312072
- $V_\Pi$,Mind2Web,4.934792331225371
- $V_\Pi$,Mind2Web,5.707424874634498
- $V_\Pi$,Mind2Web,4.657897557443289
- $V_\Pi$,Mind2Web,4.751070501666249
- $V_\Pi$,Mind2Web,5.53161813025995
- $V_\Pi$,Mind2Web,4.168714167029182
- $V_\Pi$,Mind2Web,4.885874916776119
- $V_\Pi$,Mind2Web,4.752543968179732
- $V_\Pi$,Mind2Web,4.634900484843947
- $V_\Pi$,Mind2Web,4.714705408721065
- $V_\Pi$,Mind2Web,5.309096219180745
- $V_\Pi$,Mind2Web,4.110104179642191
- $V_\Pi$,Mind2Web,4.141506495152493
- $V_\Pi$,Mind2Web,4.412059326507326
- $V_\Pi$,Mind2Web,4.358585618281401
- $V_\Pi$,Mind2Web,4.065628860027875
- $V_\Pi$,Mind2Web,3.3771075886351385
- $V_\Pi$,Mind2Web,3.8628057077579285
- $V_\Pi$,Mind2Web,3.8863460274618498
- $V_\Pi$,Mind2Web,5.225232456229094
- $V_\Pi$,Mind2Web,5.091534217269253
- $V_\Pi$,Mind2Web,5.324866427388231
- $V_\Pi$,Mind2Web,4.641541982921902
- $V_\Pi$,Mind2Web,5.079996716992987
- $V_\Pi$,Mind2Web,4.934612826024415
- $V_\Pi$,Mind2Web,3.840610377266704
- $V_\Pi$,Mind2Web,5.589018053085382
- $V_\Pi$,Mind2Web,4.494269906208893
- $V_\Pi$,Mind2Web,4.302464674412245
- $V_\Pi$,Mind2Web,5.36646827085606
- $V_\Pi$,Mind2Web,3.956896753785211
- $V_\Pi$,Mind2Web,4.903981555020926
- $V_\Pi$,Mind2Web,5.056590247823976
- $V_\Pi$,Mind2Web,5.086879425707412
- $V_\Pi$,Mind2Web,4.749112651878623
- $V_\Pi$,Mind2Web,4.908371157690681
- $V_\Pi$,Mind2Web,4.297449054996184
- $V_\Pi$,Mind2Web,4.329022604013514
- $V_\Pi$,Mind2Web,3.9098348927154434
- $V_\Pi$,Mind2Web,4.799245413400881
- $V_\Pi$,Mind2Web,4.232848257457756
- $V_\Pi$,Mind2Web,5.271547058310032
- $V_\Pi$,Mind2Web,5.1758002678346005
- $V_\Pi$,Mind2Web,3.6254081926355735
- $V_\Pi$,Mind2Web,5.080251058092307
- $V_\Pi$,Mind2Web,5.830807640689942
- $V_\Pi$,Mind2Web,4.652936299986891
- $V_\Pi$,Mind2Web,4.060113728566673
- $V_\Pi$,Mind2Web,4.984601678082995
- $V_\Pi$,Mind2Web,4.1258945696738465
- $V_\Pi$,Mind2Web,4.931983199554729
- $V_\Pi$,BFCL V1,4.800227949448608
- $V_\Pi$,BFCL V1,5.263084599277684
- $V_\Pi$,BFCL V1,4.8143491128001825
- $V_\Pi$,BFCL V1,5.093061299989175
- $V_\Pi$,BFCL V1,4.519806057461467
- $V_\Pi$,BFCL V1,5.112977769146599
- $V_\Pi$,BFCL V1,5.988806926477396
- $V_\Pi$,BFCL V1,5.513803515044453
- $V_\Pi$,BFCL V1,4.586564431342733
- $V_\Pi$,BFCL V1,4.222479248796544
- $V_\Pi$,BFCL V1,4.0908149338578195
- $V_\Pi$,BFCL V1,4.949963923774485
- $V_\Pi$,BFCL V1,4.712024250395054
- $V_\Pi$,BFCL V1,6.71775526797552
- $V_\Pi$,BFCL V1,4.425513859444322
- $V_\Pi$,BFCL V1,5.258099995934186
- $V_\Pi$,BFCL V1,5.688943944944993
- $V_\Pi$,BFCL V1,4.526266375622692
- $V_\Pi$,BFCL V1,3.902296422452628
- $V_\Pi$,BFCL V1,4.684550158354404
- $V_\Pi$,BFCL V1,4.352152793053699
- $V_\Pi$,BFCL V1,4.324650801097598
- $V_\Pi$,BFCL V1,5.001246818654576
- $V_\Pi$,BFCL V1,4.610684050755697
- $V_\Pi$,BFCL V1,5.066661048199735
- $V_\Pi$,BFCL V1,3.9130580378057727
- $V_\Pi$,BFCL V1,3.9793680202872688
- $V_\Pi$,BFCL V1,5.790502872324097
- $V_\Pi$,BFCL V1,4.518131514025202
- $V_\Pi$,BFCL V1,4.4561274863112175
- $V_\Pi$,BFCL V1,5.1232563853764495
- $V_\Pi$,BFCL V1,4.0495724756202165
- $V_\Pi$,BFCL V1,4.736541980095632
- $V_\Pi$,BFCL V1,4.663193238978945
- $V_\Pi$,BFCL V1,5.821837876740938
- $V_\Pi$,BFCL V1,4.733170437104117
- $V_\Pi$,BFCL V1,5.518403499950617
- $V_\Pi$,BFCL V1,3.9062239554540534
- $V_\Pi$,BFCL V1,4.863563474713467
- $V_\Pi$,BFCL V1,5.671695717642682
- $V_\Pi$,BFCL V1,4.567742039156284
- $V_\Pi$,BFCL V1,4.74848868370615
- $V_\Pi$,BFCL V1,3.6463534203492665
- $V_\Pi$,BFCL V1,4.663289278638921
- $V_\Pi$,BFCL V1,5.116589945859946
- $V_\Pi$,BFCL V1,4.509756891493052
- $V_\Pi$,BFCL V1,4.807242799095093
- $V_\Pi$,BFCL V1,3.918184958125881
- $V_\Pi$,BFCL V1,4.787613895275958
- $V_\Pi$,BFCL V1,5.400376118289191
- $V_\Pi$,BFCL V1,3.5991968753637518
- $V_\Pi$,BFCL V1,4.3428122517007015
- $V_\Pi$,BFCL V1,3.91159358630675
- $V_\Pi$,BFCL V1,4.065636112153548
- $V_\Pi$,BFCL V1,5.020336616691382
- $V_\Pi$,BFCL V1,4.776725676975453
- $V_\Pi$,BFCL V1,4.439160112834792
- $V_\Pi$,BFCL V1,4.57622934406806
- $V_\Pi$,BFCL V1,5.0138133834854495
- $V_\Pi$,BFCL V1,3.349005922318061
- $V_\Pi$,BFCL V1,4.388352492363467
- $V_\Pi$,BFCL V1,4.730685659428642
- $V_\Pi$,BFCL V1,3.36159320277049
- $V_\Pi$,BFCL V1,4.758374384555389
- $V_\Pi$,BFCL V1,4.559662540898056
- $V_\Pi$,BFCL V1,4.862464277112833
- $V_\Pi$,BFCL V1,3.8295112942388205
- $V_\Pi$,BFCL V1,5.315406233992125
- $V_\Pi$,BFCL V1,5.404097743684341
- $V_\Pi$,BFCL V1,5.132115902001438
- $V_\Pi$,BFCL V1,4.843103295580659
- $V_\Pi$,BFCL V1,4.456535992381875
- $V_\Pi$,BFCL V1,4.013644330473471
- $V_\Pi$,BFCL V1,4.543559262403404
- $V_\Pi$,BFCL V1,5.253322841772895
- $V_\Pi$,BFCL V1,4.1341576581958135
- $V_\Pi$,BFCL V1,3.2770964850781708
- $V_\Pi$,BFCL V1,4.696820229732633
- $V_\Pi$,BFCL V1,3.273803315515573
- $V_\Pi$,BFCL V1,4.616125369243588
- $V_\Pi$,BFCL V1,3.9783344488281163
- $V_\Pi$,BFCL V1,4.820914041476023
- $V_\Pi$,BFCL V1,5.23031177882836
- $V_\Pi$,BFCL V1,4.253671368376441
- $V_\Pi$,BFCL V1,5.1519353305957925
- $V_\Pi$,BFCL V1,4.24661674201706
- $V_\Pi$,BFCL V1,4.838271539923395
- $V_\Pi$,BFCL V1,4.586262396757204
- $V_\Pi$,BFCL V1,4.28608473551117
- $V_\Pi$,BFCL V1,4.298747224928164
- $V_\Pi$,BFCL V1,4.2294503569525554
- $V_\Pi$,BFCL V1,4.71948236020148
- $V_\Pi$,BFCL V1,4.674418699145444
- $V_\Pi$,BFCL V1,4.636300983714186
- $V_\Pi$,BFCL V1,4.512803393724652
- $V_\Pi$,BFCL V1,3.44727688389283
- $V_\Pi$,BFCL V1,5.609135589819996
- $V_\Pi$,BFCL V1,4.343609301204834
- $V_\Pi$,BFCL V1,4.0458720630058975
- $V_\Pi$,BFCL V1,4.76260906261192
- $V_\Pi$,BFCL V1,5.344310920448821
- $V_\Pi$,BFCL V1,4.4497333160150205
- $V_\Pi$,BFCL V1,4.194479336564137
- $V_\Pi$,BFCL V1,3.5486173558757947
- $V_\Pi$,BFCL V1,4.427326653287661
- $V_\Pi$,BFCL V1,4.777468566030563
- $V_\Pi$,BFCL V1,4.8273639902961
- $V_\Pi$,BFCL V1,5.931209426404064
- $V_\Pi$,BFCL V1,4.560844730545287
- $V_\Pi$,BFCL V1,3.7601496881989784
- $V_\Pi$,BFCL V1,5.019203382176528
- $V_\Pi$,BFCL V1,6.002579306005703
- $V_\Pi$,BFCL V1,5.060836343851027
- $V_\Pi$,BFCL V1,4.022476120660117
- $V_\Pi$,BFCL V1,4.1881446797019946
- $V_\Pi$,BFCL V1,4.969635020305087
- $V_\Pi$,BFCL V1,5.19072929659144
- $V_\Pi$,BFCL V1,3.3048111604974353
- $V_\Pi$,BFCL V1,4.822344643826616
- $V_\Pi$,BFCL V1,5.068294181573903
- $V_\Pi$,AgentDojo,6.178631013322956
- $V_\Pi$,AgentDojo,5.874582831148821
- $V_\Pi$,AgentDojo,5.152350455644088
- $V_\Pi$,AgentDojo,4.492247945525013
- $V_\Pi$,AgentDojo,4.3989814155429166
- $V_\Pi$,AgentDojo,4.341605336330919
- $V_\Pi$,AgentDojo,4.420408090593314
- $V_\Pi$,AgentDojo,4.816033984014929
- $V_\Pi$,AgentDojo,5.166785727010095
- $V_\Pi$,AgentDojo,4.278880589512079
- $V_\Pi$,AgentDojo,4.279661165020049
- $V_\Pi$,AgentDojo,5.031454060017802
- $V_\Pi$,AgentDojo,3.3653471337753613
- $V_\Pi$,AgentDojo,4.957240955292636
- $V_\Pi$,AgentDojo,5.703831952739621
- $V_\Pi$,AgentDojo,3.1250178179774433
- $V_\Pi$,AgentDojo,4.2906445792570675
- $V_\Pi$,AgentDojo,4.091370785607528
- $V_\Pi$,AgentDojo,3.973704506471857
- $V_\Pi$,AgentDojo,2.6849328361572433
- $V_\Pi$,AgentDojo,5.32870502274591
- $V_\Pi$,AgentDojo,4.70238159549329
- $V_\Pi$,AgentDojo,6.224399338162234
- $V_\Pi$,AgentDojo,2.951628107106498
- $V_\Pi$,AgentDojo,3.3447022384059486
- $V_\Pi$,AgentDojo,5.263982047036249
- $V_\Pi$,AgentDojo,4.082660693494846
- $V_\Pi$,AgentDojo,4.557421104197802
- $V_\Pi$,AgentDojo,3.360817598413947
- $V_\Pi$,AgentDojo,5.107242079306235
- $V_\Pi$,AgentDojo,6.171990894525122
- $V_\Pi$,AgentDojo,4.622011361721159
- $V_\Pi$,AgentDojo,6.134437959319545
- $V_\Pi$,AgentDojo,3.921952704123367
- $V_\Pi$,AgentDojo,5.573389875485507
- $V_\Pi$,AgentDojo,6.090952643953214
- $V_\Pi$,AgentDojo,4.769831104792015
- $V_\Pi$,AgentDojo,6.855423063424543
- $V_\Pi$,AgentDojo,4.3667812429962165
- $V_\Pi$,AgentDojo,5.243250869251692
- $V_\Pi$,AgentDojo,5.2102279871765065
- $V_\Pi$,AgentDojo,4.241653542189474
- $V_\Pi$,AgentDojo,3.661494238319205
- $V_\Pi$,AgentDojo,4.31244958758923
- $V_\Pi$,AgentDojo,6.05350638771961
- $V_\Pi$,AgentDojo,5.031705936425427
- $V_\Pi$,AgentDojo,4.934334798393332
- $V_\Pi$,AgentDojo,3.481513756327023
- $V_\Pi$,AgentDojo,4.858595060640555
- $V_\Pi$,AgentDojo,4.873036271818409
- $V_\Pi$,AgentDojo,4.361853922813529
- $V_\Pi$,AgentDojo,5.776827361183652
- $V_\Pi$,AgentDojo,3.877713983126564
- $V_\Pi$,AgentDojo,4.380023840044455
- $V_\Pi$,AgentDojo,6.105251308186124
- $V_\Pi$,AgentDojo,4.821161725322704
- $V_\Pi$,AgentDojo,5.252106089798189
- $V_\Pi$,AgentDojo,5.7206619035508135
- $V_\Pi$,AgentDojo,4.431130479038831
- $V_\Pi$,AgentDojo,5.749258138691296
- $V_\Pi$,AgentDojo,4.817954403842172
- $V_\Pi$,AgentDojo,5.696988815236087
- $V_\Pi$,AgentDojo,4.628096528073649
- $V_\Pi$,AgentDojo,5.510317950087365
- $V_\Pi$,AgentDojo,4.310689396027821
- $V_\Pi$,AgentDojo,5.178978388444425
- $V_\Pi$,AgentDojo,4.327377447505166
- $V_\Pi$,AgentDojo,5.03807938308262
- $V_\Pi$,AgentDojo,4.291540123508283
- $V_\Pi$,AgentDojo,5.436062858202701
- $V_\Pi$,AgentDojo,4.6197006315052285
- $V_\Pi$,AgentDojo,4.1045204912607
- $V_\Pi$,AgentDojo,5.013267154434318
- $V_\Pi$,AgentDojo,5.496348789059545
- $V_\Pi$,AgentDojo,5.48767077078394
- $V_\Pi$,AgentDojo,4.16213656868449
- $V_\Pi$,AgentDojo,4.963863504416017
- $V_\Pi$,AgentDojo,5.4301579472859585
- $V_\Pi$,AgentDojo,3.7018261560642456
- $V_\Pi$,AgentDojo,6.459236516307799
- $V_\Pi$,AgentDojo,5.138033289892468
- $V_\Pi$,AgentDojo,4.858020287670505
- $V_\Pi$,AgentDojo,5.653367217697551
- $V_\Pi$,AgentDojo,5.100082964653521
- $V_\Pi$,AgentDojo,4.715503276601218
- $V_\Pi$,AgentDojo,4.057882555473174
- $V_\Pi$,AgentDojo,5.13928054839027
- $V_\Pi$,AgentDojo,4.292499687343469
- $V_\Pi$,AgentDojo,5.500015378984419
- $V_\Pi$,AgentDojo,4.927386892746021
- $V_\Pi$,AgentDojo,4.412820392052583
- $V_\Pi$,AgentDojo,6.142851772398964
- $V_\Pi$,AgentDojo,5.507688828271375
- $V_\Pi$,AgentDojo,4.521538784050538
- $V_\Pi$,AgentDojo,5.086109957817578
- $V_\Pi$,AgentDojo,5.530905955624293
- $V_\Pi$,AgentDojo,4.17574827323316
- $V_\Pi$,AgentDojo,4.600465103021397
- $V_\Pi$,AgentDojo,5.425406600192071
- $V_\Pi$,AgentDojo,3.7580491059452132
- $V_\Pi$,AgentDojo,3.373156149281879
- $V_\Pi$,AgentDojo,4.83525980229105
- $V_\Pi$,AgentDojo,3.999170218379604
- $V_\Pi$,AgentDojo,4.587542668336606
- $V_\Pi$,AgentDojo,4.650476888346218
- $V_\Pi$,AgentDojo,4.814659636517694
- $V_\Pi$,AgentDojo,5.085746946749465
- $V_\Pi$,AgentDojo,6.205112494672255
- $V_\Pi$,AgentDojo,3.5623362576783135
- $V_\Pi$,AgentDojo,5.552015984176925
- $V_\Pi$,AgentDojo,4.130449541476164
- $V_\Pi$,AgentDojo,4.612730954234766
- $V_\Pi$,AgentDojo,3.6667500146199647
- $V_\Pi$,AgentDojo,4.056875999699426
- $V_\Pi$,AgentDojo,4.413764703408238
- $V_\Pi$,AgentDojo,4.604566929376245
- $V_\Pi$,AgentDojo,4.94548266544421
- $V_\Pi$,AgentDojo,4.230841981114578
- $V_\Pi$,AgentDojo,4.169340006535812
- $V_\Pi$,AgentDojo,6.330168411402434
- $V_\Gamma$,FEVER,1.7299281702797868
- $V_\Gamma$,FEVER,3.1221942570964725
- $V_\Gamma$,FEVER,0.7730169589918237
- $V_\Gamma$,FEVER,2.684203061887051
- $V_\Gamma$,FEVER,1.5276214821475649
- $V_\Gamma$,FEVER,2.753092485506446
- $V_\Gamma$,FEVER,2.121252253596281
- $V_\Gamma$,FEVER,2.7094905787363617
- $V_\Gamma$,FEVER,2.687571859060495
- $V_\Gamma$,FEVER,1.4918031755107517
- $V_\Gamma$,FEVER,3.4818859659533814
- $V_\Gamma$,FEVER,1.8024057948298522
- $V_\Gamma$,FEVER,1.5462989251022885
- $V_\Gamma$,FEVER,0.4471913205495399
- $V_\Gamma$,FEVER,2.4395740927222955
- $V_\Gamma$,FEVER,2.200454589481297
- $V_\Gamma$,FEVER,2.5582729942189513
- $V_\Gamma$,FEVER,2.724678666997802
- $V_\Gamma$,FEVER,2.8872331248467002
- $V_\Gamma$,FEVER,2.7661831294045323
- $V_\Gamma$,FEVER,1.6062974244915273
- $V_\Gamma$,FEVER,1.77958847943412
- $V_\Gamma$,FEVER,1.3830468378704566
- $V_\Gamma$,FEVER,2.9210390619840383
- $V_\Gamma$,FEVER,2.0606240416033863
- $V_\Gamma$,FEVER,1.2796248992092467
- $V_\Gamma$,FEVER,2.403988698411051
- $V_\Gamma$,FEVER,1.2906265261263676
- $V_\Gamma$,FEVER,1.6817414880213708
- $V_\Gamma$,FEVER,1.3630664218987274
- $V_\Gamma$,FEVER,2.9878457026308594
- $V_\Gamma$,FEVER,3.083543566086238
- $V_\Gamma$,FEVER,1.5642131804919441
- $V_\Gamma$,FEVER,2.330023577151584
- $V_\Gamma$,FEVER,1.2237080467665813
- $V_\Gamma$,FEVER,1.846552363823073
- $V_\Gamma$,FEVER,1.0618727954268805
- $V_\Gamma$,FEVER,2.803466167192059
- $V_\Gamma$,FEVER,2.4437379316410053
- $V_\Gamma$,FEVER,1.3524009689182797
- $V_\Gamma$,FEVER,2.119645461714253
- $V_\Gamma$,FEVER,2.1229096390874234
- $V_\Gamma$,FEVER,2.265537496845515
- $V_\Gamma$,FEVER,1.923463273470782
- $V_\Gamma$,FEVER,1.5118466450498051
- $V_\Gamma$,FEVER,2.0933132848109994
- $V_\Gamma$,FEVER,1.162681524475644
- $V_\Gamma$,FEVER,1.611460320153912
- $V_\Gamma$,FEVER,1.8037677862082249
- $V_\Gamma$,FEVER,2.647741594619702
- $V_\Gamma$,FEVER,1.7582477650074564
- $V_\Gamma$,FEVER,3.3869250998305773
- $V_\Gamma$,FEVER,1.601065979910019
- $V_\Gamma$,FEVER,0.6622441303532831
- $V_\Gamma$,FEVER,2.0845886120724324
- $V_\Gamma$,FEVER,0.7446915543387593
- $V_\Gamma$,FEVER,2.092417537125041
- $V_\Gamma$,FEVER,2.8355683713652517
- $V_\Gamma$,FEVER,2.153154778018222
- $V_\Gamma$,FEVER,1.9410169703480646
- $V_\Gamma$,FEVER,1.6422664040439625
- $V_\Gamma$,FEVER,1.7979643374262753
- $V_\Gamma$,FEVER,1.772379957423017
- $V_\Gamma$,FEVER,2.8961837844212543
- $V_\Gamma$,FEVER,2.118811666305591
- $V_\Gamma$,FEVER,1.8294377032599751
- $V_\Gamma$,FEVER,2.6872736943700994
- $V_\Gamma$,FEVER,3.0945373405774177
- $V_\Gamma$,FEVER,1.662679439419628
- $V_\Gamma$,FEVER,2.6635045937884754
- $V_\Gamma$,FEVER,1.960622863957969
- $V_\Gamma$,FEVER,2.361711659378477
- $V_\Gamma$,FEVER,2.8052552711642083
- $V_\Gamma$,FEVER,2.1571456316459248
- $V_\Gamma$,FEVER,2.4838386756697504
- $V_\Gamma$,FEVER,2.635853951238124
- $V_\Gamma$,FEVER,2.5239722930399284
- $V_\Gamma$,FEVER,1.6622282558088735
- $V_\Gamma$,FEVER,2.7001679083981696
- $V_\Gamma$,FEVER,2.1751435836599553
- $V_\Gamma$,FEVER,3.471607063518921
