model_id,dataset_id,observation_id,status,finish_reason,timestamp
gemma-4-26b-a4b-it,mind2web,mind2web:ed1c7bbb-d60a-4a2e-856d-cf5127bdf46a,SUCCESS,length,NOT_CAPTURED
gemma-4-26b-a4b-it,mind2web,mind2web:f6b5b663-4b9a-4644-a8af-2e9416c17fc5,SUCCESS,length,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,24160268,SUCCESS,length,2026-09-15T10:35:42.828392+00:00
gemma-4-26b-a4b-it,pubmedqa,10411439,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,10966943,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,11555508,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,11838307,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,12040336,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,12095973,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,12607120,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,12805495,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,15052394,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,15065192,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,16428354,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,16510651,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,17113061,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,17279467,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,17306983,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,17355582,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,17445978,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,17483607,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,18603989,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,19156007,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,19593710,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,21228436,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,22108230,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,22266735,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,22365295,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,24315783,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,24995509,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,25186850,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,25443385,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,25752912,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,26285789,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,26370095,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,26383908,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,26471488,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,26708803,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,26907557,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,8847047,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,9140335,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,pubmedqa,9465206,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,02091bed6204c0b2641e0bbb8547ebf8,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,031dc9fbe207f1fd8cd416f1331fcc7b,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,0371d1b0bb31ca64f6f9903b83541abe,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,09cd3c4b49a5ce383645509f15c12ded,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,0e57354739d459ac478c35d442af6fdf,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,13810cb0adb9693515fef4a5d9b05649,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,157e2423493fbab010a67768325134ac,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,1cefcc9219a197328aa05569db6a0719,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,1e1813ca65de92db4e4cf67c2939dc30,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,273cdb11f4772f28b104874e4bc623da,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,2ab44ee2ab21b79181fa79282981d935,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,30ed529d669cbf28f2d5bbfb8d212af0,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,321e4b6a060ececb0bd9daabb129245d,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,3806e089b0e480d002aa443961db08f7,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,46f35aee845bc1419a183c18c5f03008,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,48bf35fd064a0c9b963c0856bb2c3431,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,5306252fbc12e5e799d48a03315a023b,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,530a48e799250396beb8fccff5acb9ce,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,558ffbf02f114c9e22c5d6ba5199653a,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,5d6a71d31093d7854e91f6525e49a1f4,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,6412ed66162de263009d4a74a1781e82,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,65d75e652f5df32b1118930f7fdbb1ba,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,667195bcec5c12d0ebbfceb6cf4d08d7,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,77b3db9c246a830a0a4d9b10e1e9b25c,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,886ce999eb80a6b946d42a19b397de11,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,8976798a3fe4092dbed20b91d02bbfe1,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,933b0a681271d261702f2c52a64bc311,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,96396e7da3cd5b1668377ada2008af5d,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,974ea4685a3322b23ac80e3a89131498,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,988338dd50d4c45538487f6c8472c9cf,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,a7f996fd5ea94165285f62014634915e,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,af210e7802c2b09ca96288fca5dd9304,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,b12fd793c91be88dcb03f2d95768003b,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,b315f902f15027dad55dad1424a973d5,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,b5df4fae863c13a9470909acf90821f9,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,c65b3b88c5fe3795af2283d0c44451ac,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,c84eaefa04edafcc05b81ed8b66415d3,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,da85f97b4534f28dad2e241b95f5ec72,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,e536418dd5c5a5662f057d997d3ac047,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,tatqa,f093e04e3aa431f793d1a68888e13bea,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,015d47a908a811ebbd7fac1f6bf848b6,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,04a065a60bde11eba7f7acde48001122,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,0926667308d011ebbd95ac1f6bf848b6,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,146c16520bdd11eba7f7acde48001122,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,16ee4aa308be11ebbd8aac1f6bf848b6,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,1837ca440bdb11eba7f7acde48001122,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,5750bfd20bdc11eba7f7acde48001122,SUCCESS,stop,2026-09-15T09:54:46.157395+00:00
gemma-4-26b-a4b-it,twowiki,29427eea0bdd11eba7f7acde48001122,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,36f7185c0bdd11eba7f7acde48001122,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,38338e8f08e111ebbda2ac1f6bf848b6,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,3c68e44c0bdc11eba7f7acde48001122,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,42228c2008cc11ebbd93ac1f6bf848b6,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,475b89f80bb011ebab90acde48001122,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,4c61cd2c088111ebbd6dac1f6bf848b6,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,53e18b8c0bb011ebab90acde48001122,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,593381a80bdd11eba7f7acde48001122,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,59ecc1a908c811ebbd91ac1f6bf848b6,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,5d46fb540baf11ebab90acde48001122,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,73c3ac30089211ebbd73ac1f6bf848b6,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,740e162f08cb11ebbd92ac1f6bf848b6,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,7abc1e3008d511ebbd98ac1f6bf848b6,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,828b1390093511ebbdaeac1f6bf848b6,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,87e34cd908ac11ebbd83ac1f6bf848b6,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,88adf4ed089511ebbd75ac1f6bf848b6,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,9494fa760bdb11eba7f7acde48001122,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,a7b05294088a11ebbd6fac1f6bf848b6,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,ada1b358085211ebbd58ac1f6bf848b6,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,b3110a5e0bda11eba7f7acde48001122,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,b60fd6a20bdc11eba7f7acde48001122,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,b9329b0b08ce11ebbd94ac1f6bf848b6,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,fa08f65f08b911ebbd88ac1f6bf848b6,SUCCESS,stop,2026-09-15T09:51:51.609864+00:00
gemma-4-26b-a4b-it,twowiki,c789bc3b087211ebbd66ac1f6bf848b6,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,0bedb7e80bdc11eba7f7acde48001122,SUCCESS,length,2026-09-15T10:04:54.132913+00:00
gemma-4-26b-a4b-it,twowiki,ded710180bdd11eba7f7acde48001122,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,dffa1f8a0bdd11eba7f7acde48001122,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,e2a3bf2a0bdd11eba7f7acde48001122,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,e4ccf7f1096411ebbdafac1f6bf848b6,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,ef7aac32088511ebbd6dac1f6bf848b6,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,f1ff478c089011ebbd72ac1f6bf848b6,SUCCESS,stop,NOT_CAPTURED
gemma-4-26b-a4b-it,twowiki,d61d801e0bd911eba7f7acde48001122,SUCCESS,stop,2026-09-15T10:00:20.450730+00:00
glm-4.7-flash,agentdojo,agentdojo:banking:user_task_13:injection_task_4,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:banking:user_task_13:injection_task_5,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:banking:user_task_1:injection_task_2,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:banking:user_task_1:injection_task_7,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:banking:user_task_3:injection_task_8,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:banking:user_task_4:injection_task_6,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:banking:user_task_4:injection_task_7,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:banking:user_task_7:injection_task_7,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:banking:user_task_8:injection_task_0,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:banking:user_task_9:injection_task_0,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:slack:user_task_11:injection_task_2,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:slack:user_task_12:injection_task_3,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:slack:user_task_13:injection_task_1,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:slack:user_task_1:injection_task_3,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:slack:user_task_20:injection_task_1,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:slack:user_task_2:injection_task_2,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:slack:user_task_4:injection_task_3,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:slack:user_task_6:injection_task_4,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:slack:user_task_7:injection_task_2,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:slack:user_task_8:injection_task_2,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:travel:user_task_13:injection_task_0,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:travel:user_task_14:injection_task_2,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:travel:user_task_16:injection_task_2,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:travel:user_task_1:injection_task_5,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:travel:user_task_1:injection_task_6,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:travel:user_task_3:injection_task_3,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:travel:user_task_7:injection_task_1,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:travel:user_task_8:injection_task_0,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:travel:user_task_9:injection_task_1,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:travel:user_task_9:injection_task_5,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:workspace:user_task_10:injection_task_3,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:workspace:user_task_14:injection_task_1,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:workspace:user_task_14:injection_task_2,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:workspace:user_task_15:injection_task_1,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:workspace:user_task_15:injection_task_4,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:workspace:user_task_17:injection_task_4,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:workspace:user_task_17:injection_task_5,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:workspace:user_task_18:injection_task_2,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:workspace:user_task_39:injection_task_5,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,agentdojo,agentdojo:workspace:user_task_4:injection_task_2,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:multiple_function_123,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:multiple_function_129,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:multiple_function_148,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:multiple_function_173,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:multiple_function_174,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:multiple_function_42,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:multiple_function_50,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:multiple_function_56,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:multiple_function_63,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:multiple_function_79,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:parallel_function_113,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:parallel_function_119,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:parallel_function_148,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:parallel_function_178,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:parallel_function_187,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:parallel_function_198,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:parallel_function_199,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:parallel_function_2,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:parallel_function_33,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:parallel_function_98,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:parallel_multiple_function_100,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:parallel_multiple_function_12,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:parallel_multiple_function_160,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:parallel_multiple_function_164,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:parallel_multiple_function_171,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:parallel_multiple_function_175,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:parallel_multiple_function_176,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:parallel_multiple_function_178,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:parallel_multiple_function_21,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:parallel_multiple_function_55,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:simple_122,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:simple_124,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:simple_212,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:simple_227,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:simple_23,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:simple_319,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:simple_84,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:simple_87,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:simple_89,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,bfcl_v1,bfcl_v1:simple_95,SUCCESS,tool_calls,NOT_CAPTURED
glm-4.7-flash,fever,044e00c0c3890c174d407185be48c8b2,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,107bebbdd19dc7310cf0f6d89c316cb1,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,18f2e7f282b727da282aef718bb5aeb3,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,3262a15b0a73a57738664d4a84181a05,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,3bf0343e3e9d0ddcf76e978fad3fbdc6,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,07608521542737c3c42a0604b590c1fd,SUCCESS,stop,2026-09-15T11:29:52.130119+00:00
glm-4.7-flash,fever,40dee27b7c7afcc479888394c1f32a25,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,43bda800acd929d0a0f3774c00f5613f,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,469931cec0cfaa66c043083fd011bd53,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,49ab6609565179c662b343da7f152dd5,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,4fbc80c5784202df6072e373818c581f,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,5097bb43f9f32c426fff2bd028570c59,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,52d508d7288b8c678db6f5fada6607b4,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,56701244cd5e29e1fccaf69e54516549,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,573b49e4a1b35b8f111de78b30c2fd73,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,57613958fd4917b3f1dd007e3ee2ca77,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,5d02be355f1cde26485349d7a51cb136,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,6525ac9b01d826e066963adc9faead8e,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,75b69c74cd08062aeebb23326d6d9879,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,8465c2034de85a7aea79c9342cc9ec5d,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,8b3013b62cd77e6832d45bae47c4bd89,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,9053e63c6044d819afd41191405a9fe1,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,93fd0f3775b7c6c069c3a2919906e5de,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,a047bfee5ba3786439f0c9b39907d169,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,a8e5225b6454a036918cc5fe89aed981,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,b03d551f9498b6b06cacda2c2fe22d9e,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,b8182754eb4410163c45b97ddb3b6de1,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,bab914e1073698bdeb7d4f076cca9b49,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,bd53bbd31a083a9da8902139f5ea74c2,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,c07e0d3807241c8f77304361b5431734,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,cf0cdf9bed3d132b0b639c36571b9fad,SUCCESS,stop,2026-09-15T11:32:51.611966+00:00
glm-4.7-flash,fever,c8ca51d642f10ee0222353e07aaa7f72,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,c8d4f39c3199de5aa43cbffc0cbf9731,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,e3d6a422e086a8fea845ea355a9400a1,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,ee15fdb381af171a8b22db542036d46d,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,eebf922f4a5086d0b853f3f725ba7fc0,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,efa5ab22a935570def8602b99dc2dbc8,SUCCESS,stop,NOT_CAPTURED
glm-4.7-flash,fever,f10eb246976423f7adf5526acfa64038,SUCCESS,stop,NOT_CAPTURED
